node_id,observation_id,node_cluster_code,strong,verse_reference,surface,morph_code,question_code,source_stage,seq,node_created_at,obs_cluster_code,stage,tag,obs_text,meaning_source,status,meaning_keywords,obs_created_at,updated_at
9729,8356,M10,H2255,Ezra.6.12,destroy,AVpcc,M0.5.10,verse-reading,1,2026-09-21T18:19:38Z,,verse-reading,answered-no-flag,"Full arc of this Aramaic root is narrow: active destroying and passive being-destroyed, with no derived person-noun, opposite-term, or disposition/act split evidenced.",strong_meaning_tree,withdrawn,,2026-09-21T18:19:38Z,2026-09-23T08:55:03Z
9730,8357,M10,H2255,Ezra.6.12,destroy,AVpcc,M0.5.11,verse-reading,1,2026-09-21T18:19:38Z,M10,verse-reading,no-impact,"This occurrence ('destroy this house of God') matches the term's usual destructive sense, no divergence.",strong_meaning_tree,draft,,2026-09-21T18:19:38Z,2026-09-23T05:34:23Z
9721,8348,M10,H2255,Ezra.6.12,destroy,AVpcc,M0.5.2,verse-reading,1,2026-09-21T18:19:38Z,,verse-reading,answered-no-flag,"Verb only, attested in Pael (active 'destroy') and Ithpael (passive 'be destroyed') stems; shows the characteristic operates as an active/passive event, not a state.",strong_meaning_tree,withdrawn,,2026-09-21T18:19:38Z,2026-09-23T08:55:03Z
9722,8349,M10,H2255,Ezra.6.12,destroy,AVpcc,M0.5.3,verse-reading,1,2026-09-21T18:19:38Z,,verse-reading,answered-no-flag,"Semantic range covers physical harm/destruction of structures or people, active or suffered; here applied to a building (temple).",strong_meaning_tree,withdrawn,,2026-09-21T18:19:38Z,2026-09-23T08:55:03Z
9723,8350,M10,H2255,Ezra.6.12,destroy,AVpcc,M0.5.4,verse-reading,1,2026-09-21T18:19:38Z,,verse-reading,not-related-to-meaningful-word,No disposition/act distinction within this root; it denotes only the destructive act itself.,strong_meaning_tree,withdrawn,,2026-09-21T18:19:38Z,2026-09-23T08:55:03Z
9724,8351,M10,H2255,Ezra.6.12,destroy,AVpcc,M0.5.5,verse-reading,1,2026-09-21T18:19:38Z,,verse-reading,not-related-to-meaningful-word,"No structural-opposite term is part of this root's own vocabulary; opposite sense would be preservation, expressed by other words.",strong_meaning_tree,withdrawn,,2026-09-21T18:19:38Z,2026-09-23T08:55:03Z
9725,8352,M10,H2255,Ezra.6.12,destroy,AVpcc,M0.5.6,verse-reading,1,2026-09-21T18:19:38Z,,verse-reading,not-related-to-meaningful-word,No person-type noun (e.g. 'destroyer') is evidenced in this occurrence's sense list.,strong_meaning_tree,withdrawn,,2026-09-21T18:19:38Z,2026-09-23T08:55:03Z
9726,8353,M10,H2255,Ezra.6.12,destroy,AVpcc,M0.5.7,verse-reading,1,2026-09-21T18:19:38Z,,verse-reading,not-related-to-meaningful-word,No supplication/seeking term is part of this root's vocabulary.,strong_meaning_tree,withdrawn,,2026-09-21T18:19:38Z,2026-09-23T08:55:03Z
9727,8354,M10,H2255,Ezra.6.12,destroy,AVpcc,M0.5.8,verse-reading,1,2026-09-21T18:19:38Z,,verse-reading,answered-no-flag,"Aramaic term confined to OT (Ezra/Daniel) usage; no NT Greek correspondent tracked here, so no cross-Testament development is shown by this word alone.",strong_meaning_tree,withdrawn,,2026-09-21T18:19:38Z,2026-09-23T08:55:03Z
9728,8355,M10,H2255,Ezra.6.12,destroy,AVpcc,M0.5.9,verse-reading,1,2026-09-21T18:19:38Z,,verse-reading,attested-pre-nt,"Aramaic root attested in OT usage (Ezra), not an NT-period coinage.",strong_meaning_tree,withdrawn,,2026-09-21T18:19:38Z,2026-09-23T08:55:03Z
9731,8358,M45,H8133,Ezra.6.12,alter,AVhcc,M0.1.1,verse-reading,1,2026-09-21T18:19:38Z,,verse-reading,answered-no-flag,H8133 is not this cluster's characteristic; in Ezra.6.12 it names 'alter' -- the forbidden act of changing the royal decree/the temple's status.,strong_meaning_tree,withdrawn,,2026-09-21T18:19:38Z,2026-09-23T08:55:03Z
9732,8359,M45,H8133,Ezra.6.12,alter,AVhcc,M0.1.2,verse-reading,1,2026-09-21T18:19:38Z,,verse-reading,answered-no-flag,"Aramaic root 'to change, be altered' across P'al, Pael, Ithpael, Aphel stems; definitionally a verb of transformation/change, active or passive.",strong_meaning_tree,withdrawn,,2026-09-21T18:19:38Z,2026-09-23T08:55:03Z
9733,8360,M45,H8133,Ezra.6.12,alter,AVhcc,M0.1.3,verse-reading,1,2026-09-21T18:19:38Z,,verse-reading,answered-no-flag,"Implies a relational threat: change directed against an established decree/institution, the disruption the king's decree forbids.",strong_meaning_tree,withdrawn,,2026-09-21T18:19:38Z,2026-09-23T08:55:03Z
9734,8361,M45,H8133,Ezra.6.12,alter,AVhcc,M0.5.1,verse-reading,1,2026-09-21T18:19:38Z,,verse-reading,answered-no-flag,"Primary term H8133 (Aramaic), root sense 'change, alter, transform, frustrate'; shows a broad change-verb spanning stems.",strong_meaning_tree,withdrawn,,2026-09-21T18:19:38Z,2026-09-23T08:55:03Z
9743,8370,M45,H8133,Ezra.6.12,alter,AVhcc,M0.5.10,verse-reading,1,2026-09-21T18:19:38Z,,verse-reading,answered-no-flag,"Full arc spans literal change through frustration to a resulting 'different' state, showing the term covers both the act and its outcome-quality.",strong_meaning_tree,withdrawn,,2026-09-21T18:19:38Z,2026-09-23T08:55:03Z
9744,8371,M45,H8133,Ezra.6.12,alter,AVhcc,M0.5.11,verse-reading,1,2026-09-21T18:19:38Z,M45,verse-reading,no-impact,"This occurrence (Aphel 'to alter' the decree) matches the term's usual sense of forbidden change, no divergence.",strong_meaning_tree,draft,,2026-09-21T18:19:38Z,2026-09-23T05:34:23Z
9735,8362,M45,H8133,Ezra.6.12,alter,AVhcc,M0.5.2,verse-reading,1,2026-09-21T18:19:38Z,,verse-reading,answered-no-flag,Verb (four stems) plus a participial adjective sense 'different'; shows the root covers both the act of changing and the resulting changed state/quality.,strong_meaning_tree,withdrawn,,2026-09-21T18:19:38Z,2026-09-23T08:55:03Z
9736,8363,M45,H8133,Ezra.6.12,alter,AVhcc,M0.5.3,verse-reading,1,2026-09-21T18:19:38Z,,verse-reading,answered-no-flag,"Range spans literal change/transformation to the stronger sense 'frustrate' (Pael), and 'different' as a resulting descriptive state.",strong_meaning_tree,withdrawn,,2026-09-21T18:19:38Z,2026-09-23T08:55:03Z
9737,8364,M45,H8133,Ezra.6.12,alter,AVhcc,M0.5.4,verse-reading,1,2026-09-21T18:19:38Z,,verse-reading,answered-no-flag,"Distinguishes act (change, Pael/Aphel) from resulting condition/quality ('different', participial 1b1), a condition-versus-act split within the one root.",strong_meaning_tree,withdrawn,,2026-09-21T18:19:38Z,2026-09-23T08:55:03Z
9738,8365,M45,H8133,Ezra.6.12,alter,AVhcc,M0.5.5,verse-reading,1,2026-09-21T18:19:38Z,,verse-reading,not-related-to-meaningful-word,No structural-opposite term (e.g. 'remain fixed') is part of this root's own vocabulary.,strong_meaning_tree,withdrawn,,2026-09-21T18:19:38Z,2026-09-23T08:55:03Z
9739,8366,M45,H8133,Ezra.6.12,alter,AVhcc,M0.5.6,verse-reading,1,2026-09-21T18:19:38Z,,verse-reading,not-related-to-meaningful-word,No person-type agent noun is evidenced in this root's sense list.,strong_meaning_tree,withdrawn,,2026-09-21T18:19:38Z,2026-09-23T08:55:03Z
9740,8367,M45,H8133,Ezra.6.12,alter,AVhcc,M0.5.7,verse-reading,1,2026-09-21T18:19:38Z,,verse-reading,not-related-to-meaningful-word,No supplication/seeking term is part of this root's vocabulary.,strong_meaning_tree,withdrawn,,2026-09-21T18:19:38Z,2026-09-23T08:55:03Z
9741,8368,M45,H8133,Ezra.6.12,alter,AVhcc,M0.5.8,verse-reading,1,2026-09-21T18:19:38Z,,verse-reading,answered-no-flag,Aramaic term confined to OT (Ezra/Daniel) usage; no NT correspondence tracked here.,strong_meaning_tree,withdrawn,,2026-09-21T18:19:38Z,2026-09-23T08:55:03Z
9742,8369,M45,H8133,Ezra.6.12,alter,AVhcc,M0.5.9,verse-reading,1,2026-09-21T18:19:38Z,,verse-reading,attested-pre-nt,"Aramaic root attested pre-NT (Ezra usage), not an NT coinage.",strong_meaning_tree,withdrawn,,2026-09-21T18:19:38Z,2026-09-23T08:55:03Z
667,516,M67,H0629,Ezra.6.13,diligence,AD,M0.1.1,verse-reading,2,2026-09-17T16:34:36Z,,verse-reading,answered-no-flag,"The characteristic is named 'Diligence' in the programme (Hebrew asparna, H0629). The name signals thoroughness and careful completeness in carrying out an entrusted task, an essential nature oriented toward exactness rather than mere speed.",strong_meaning_tree,withdrawn,,2026-09-17T16:34:36Z,2026-09-23T08:55:03Z
669,517,M67,H0629,Ezra.6.13,diligence,AD,M0.1.2,verse-reading,2,2026-09-17T16:34:36Z,,verse-reading,answered-no-flag,"H0629 asparna (Aramaic/Persian loanword) shows at the definitional level 'thoroughly' and 'eagerly, diligently' -- an adverb of manner denoting exactness and completeness of execution, with no separate lexicon.lsj/mounce entries available (Aramaic term outside the Greek corpus).",strong_meaning_tree,withdrawn,,2026-09-17T16:34:36Z,2026-09-23T08:55:03Z
671,518,M67,H0629,Ezra.6.13,diligence,AD,M0.1.3,verse-reading,2,2026-09-17T16:34:36Z,,verse-reading,answered-no-flag,"The name carries a constitutional implication of compliance-completeness: it modifies verbs of official execution (buying/offering in 7.17, carrying out a royal decree in 6.13), implying an unbroken chain from command to full accomplishment, directed toward the authority who issued the order (king or God).",strong_meaning_tree,withdrawn,,2026-09-17T16:34:36Z,2026-09-23T08:55:03Z
673,519,M67,H0629,Ezra.6.13,diligence,AD,M0.5.1,verse-reading,2,2026-09-17T16:34:36Z,,verse-reading,answered-no-flag,"Primary term is Aramaic asparna (H0629). Root meanings show 'thoroughly' and 'eagerly, diligently' -- an intensive adverb denoting completeness of action, likely a Persian loanword adapted into Biblical Aramaic administrative vocabulary.",strong_meaning_tree,withdrawn,,2026-09-17T16:34:36Z,2026-09-23T08:55:03Z
675,520,M67,H0629,Ezra.6.13,diligence,AD,M0.5.10,verse-reading,2,2026-09-17T16:34:36Z,,verse-reading,answered-no-flag,"The vocabulary arc for H0629 is narrow: only two glosses recorded ('thoroughly'; 'eagerly, diligently'), both converging on manner-of-execution rather than disposition, showing a tight semantic range limited to adverbial intensification of completeness/exactness in carrying out commands.",strong_meaning_tree,withdrawn,,2026-09-17T16:34:36Z,2026-09-23T08:55:03Z
677,521,M67,H0629,Ezra.6.13,diligence,AD,M0.5.11,verse-reading,2,2026-09-17T16:34:36Z,M67,verse-reading,no-impact,"Both occurrences (Ezra 7:17, 6:13) sit within the base gloss 'thoroughly/diligently' with no notable divergence -- both modify an official's execution of a royal or sacred command with full exactness, showing consistent usage across its occurrences.",strong_meaning_tree,draft,,2026-09-17T16:34:36Z,2026-09-23T05:34:23Z
10109,8728,M67,H0629,Ezra.6.13,diligence,AD,M0.5.11,verse-reading,1,2026-09-21T18:25:28Z,M67,verse-reading,no-impact,This occurrence matches the term's usual adverbial sense (thoroughly/eagerly) qualifying execution of a command -- no divergence from H0629's typical use elsewhere.,strong_meaning_tree,draft,,2026-09-21T18:25:28Z,2026-09-23T05:34:23Z
679,522,M67,H0629,Ezra.6.13,diligence,AD,M0.5.2,verse-reading,2,2026-09-17T16:34:36Z,,verse-reading,qualifier-for-term,"H0629 is grammatically an adverb only (morph AD in both occurrences), showing that this characteristic operates purely as a qualifier of manner attached to verbs of action, never as a noun, verb, or adjective in its own right.",strong_meaning_tree,withdrawn,,2026-09-17T16:34:36Z,2026-09-23T08:55:03Z
681,523,M67,H0629,Ezra.6.13,diligence,AD,M0.5.3,verse-reading,2,2026-09-17T16:34:36Z,,verse-reading,answered-no-flag,"The semantic range of H0629 spans thoroughness and eagerness -- it combines the idea of completeness of execution with an implied zeal or promptness, seen in combination with verbs like 'buy', 'offer' (7:17), and 'did...what...had ordered' (6:13), functioning idiomatically as 'with all diligence' to intensify compliance.",strong_meaning_tree,withdrawn,,2026-09-17T16:34:36Z,2026-09-23T08:55:03Z
687,528,M67,H0629,Ezra.6.13,diligence,AD,M0.5.8,verse-reading,2,2026-09-17T16:34:36Z,,verse-reading,answered-no-flag,"H0629 (Aramaic) is confined to the OT administrative context of Ezra; the NT counterpart G4710 (spoude) picks up related ground of earnestness/zeal but shifts from administrative compliance-completeness to personal/spiritual urgency and effort, showing development from external official thoroughness to inward zeal.",strong_meaning_tree,withdrawn,,2026-09-17T16:34:36Z,2026-09-23T08:55:03Z
541,410,M67,H0629,Ezra.6.8,full,AD,M0.1.1,verse-reading,1,2026-09-17T16:32:38Z,,verse-reading,answered-no-flag,"Within the M67 programme this characteristic is 'diligence/thoroughness' -- the Aramaic adverb H0629 (asparna) names swift, complete, exacting execution of a commanded task, signalling that the essential nature of the characteristic is faithful, unhesitating carrying-out of an order rather than mere willingness.",strong_meaning_tree,withdrawn,,2026-09-17T16:32:38Z,2026-09-23T08:55:03Z
542,411,M67,H0629,Ezra.6.8,full,AD,M0.1.2,verse-reading,1,2026-09-17T16:32:38Z,,verse-reading,answered-no-flag,"H0629 at the definitional level denotes 'thoroughly, eagerly, diligently' -- a Persian loanword into Official Aramaic used adverbially to intensify verbs of doing, building, or executing, showing full/exact/urgent completion rather than partial or delayed compliance.",strong_meaning_tree,withdrawn,,2026-09-17T16:32:38Z,2026-09-23T08:55:03Z
547,412,M67,H0629,Ezra.6.8,full,AD,M0.1.3,verse-reading,1,2026-09-17T16:32:38Z,,verse-reading,answered-no-flag,"The name carries a directional/relational implication: diligence in these Aramaic decrees always flows from an authority's command toward the party executing it, binding the doer to complete performance without delay or shortfall -- it constitutes the manner in which obedience or service is rendered to a ruling power or to God.",strong_meaning_tree,withdrawn,,2026-09-17T16:32:38Z,2026-09-23T08:55:03Z
548,413,M67,H0629,Ezra.6.8,full,AD,M0.5.1,verse-reading,1,2026-09-17T16:32:38Z,,verse-reading,answered-no-flag,"Primary term H0629 ('asparna), root meaning 'thoroughly, eagerly, diligently'; cognate with H0149 ('adin/exactly) also present in this cluster's Aramaic verses. Both roots show emphasis on precision and completeness of execution rather than emotional zeal per se.",strong_meaning_tree,withdrawn,,2026-09-17T16:32:38Z,2026-09-23T08:55:03Z
549,414,M67,H0629,Ezra.6.8,full,AD,M0.5.10,verse-reading,1,2026-09-17T16:32:38Z,,verse-reading,answered-no-flag,"The vocabulary arc for this Aramaic adverb spans royal-decree contexts (paying costs 'in full', doing 'with all diligence', building 'diligently', judgment executed 'strictly') -- showing a semantic range centered wholly on administrative/legal thoroughness: financial, constructional, judicial and ritual completeness, never introspective virtue.",strong_meaning_tree,withdrawn,,2026-09-17T16:32:38Z,2026-09-23T08:55:03Z
563,423,M67,H0629,Ezra.6.8,full,AD,M0.5.11,verse-reading,1,2026-09-17T16:32:38Z,M67,verse-reading,no-impact,"Occurrence in Ezra.6.8 ('full') sits within the base gloss 'thoroughly/without delay' applied to financial payment -- no notable divergence from the general sense of complete, prompt execution seen elsewhere (decree-compliance, building, judgment).",strong_meaning_tree,draft,,2026-09-17T16:32:38Z,2026-09-23T05:34:23Z
554,415,M67,H0629,Ezra.6.8,full,AD,M0.5.2,verse-reading,1,2026-09-17T16:32:38Z,,verse-reading,qualifier-for-term,"H0629 is exclusively adverbial (AD morph_code) across all its occurrences here, modifying verbs of paying, decreeing, building, and executing -- showing the characteristic operates as a qualifier of manner attached to an action, not as a noun naming a virtue or a person possessing it.",strong_meaning_tree,withdrawn,,2026-09-17T16:32:38Z,2026-09-23T08:55:03Z
555,416,M67,H0629,Ezra.6.8,full,AD,M0.5.3,verse-reading,1,2026-09-17T16:32:38Z,,verse-reading,answered-no-flag,"Semantic range covers 'in full/without delay' (payment), 'with all diligence' (royal compliance formula), 'diligently' (ongoing construction progress), and 'strictly' (judicial enforcement) -- an idiomatic administrative-Aramaic formula of thoroughness used across financial, building, and legal domains.",strong_meaning_tree,withdrawn,,2026-09-17T16:32:38Z,2026-09-23T08:55:03Z
557,417,M67,H0629,Ezra.6.8,full,AD,M0.5.4,verse-reading,1,2026-09-17T16:32:38Z,,verse-reading,answered-no-flag,"No distinct vocabulary in this cluster splits disposition from act for H0629; it is uniformly act-oriented (manner of executing), not a term for an inner condition or received quality.",strong_meaning_tree,withdrawn,,2026-09-17T16:32:38Z,2026-09-23T08:55:03Z
558,418,M67,H0629,Ezra.6.8,full,AD,M0.5.5,verse-reading,1,2026-09-17T16:32:38Z,,verse-reading,answered-no-flag,none -- no structural-opposite term (e.g. negligence/delay) is present among the role-tagged vocabulary of these verses.,strong_meaning_tree,withdrawn,,2026-09-17T16:32:38Z,2026-09-23T08:55:03Z
559,419,M67,H0629,Ezra.6.8,full,AD,M0.5.6,verse-reading,1,2026-09-17T16:32:38Z,,verse-reading,answered-no-flag,none -- no person-type noun ('the diligent one') is present in the cluster's Aramaic occurrences; the characteristic attaches only to actions.,strong_meaning_tree,withdrawn,,2026-09-17T16:32:38Z,2026-09-23T08:55:03Z
560,420,M67,H0629,Ezra.6.8,full,AD,M0.5.7,verse-reading,1,2026-09-17T16:32:38Z,,verse-reading,answered-no-flag,none -- no supplication/seeking term for diligence appears in these verses.,strong_meaning_tree,withdrawn,,2026-09-17T16:32:38Z,2026-09-23T08:55:03Z
561,421,M67,H0629,Ezra.6.8,full,AD,M0.5.8,verse-reading,1,2026-09-17T16:32:38Z,,verse-reading,answered-no-flag,"The OT Aramaic adverb H0629 finds NT development in the Greek nouns G4710 (spoudē, 'diligence/earnestness') and adjective/adverb G4709 (spoudaiōs), and the participle-form G0812 ('to be idle', the negation/absence). Continuity shows movement from external administrative thoroughness (Aramaic royal decrees) to internal moral/spiritual earnestness applied to faith and ministry in the NT.",strong_meaning_tree,withdrawn,,2026-09-17T16:32:38Z,2026-09-23T08:55:03Z
562,422,M67,H0629,Ezra.6.8,full,AD,M0.5.9,verse-reading,1,2026-09-17T16:32:38Z,,verse-reading,not-related-to-meaningful-word,none -- H0629 is an OT Aramaic term with no NT coinage question applicable to itself.,strong_meaning_tree,withdrawn,,2026-09-17T16:32:38Z,2026-09-23T08:55:03Z
9651,8278,M72,H4430,Ezra.6.8,royal,ANcbsd,M0.1.1,verse-reading,1,2026-09-21T18:17:18Z,,verse-reading,answered-no-flag,H4430 'royal' names the office/authority of the king; in this verse it signals the Persian crown's own authority behind the decree funding the temple's rebuilding.,strong_meaning_tree,withdrawn,,2026-09-21T18:17:18Z,2026-09-23T08:55:03Z
9652,8279,M72,H4430,Ezra.6.8,royal,ANcbsd,M0.1.2,verse-reading,1,2026-09-21T18:17:18Z,,verse-reading,answered-no-flag,"H4430 is the Aramaic cognate of Hebrew melek 'king'; at the definitional level it denotes the office of kingship, here modifying 'revenue' to mark the treasury as the king's own.",strong_meaning_tree,withdrawn,,2026-09-21T18:17:18Z,2026-09-23T08:55:03Z
9653,8280,M72,H4430,Ezra.6.8,royal,ANcbsd,M0.1.3,verse-reading,1,2026-09-21T18:17:18Z,,verse-reading,answered-no-flag,"As a constitutional term, H4430 carries an implication of sovereign authority and ownership -- the revenue drawn on is constitutionally the king's own, authorizing the payment decreed in this verse.",strong_meaning_tree,withdrawn,,2026-09-21T18:17:18Z,2026-09-23T08:55:03Z
9654,8281,M72,H4430,Ezra.6.8,royal,ANcbsd,M0.5.1,verse-reading,1,2026-09-21T18:17:18Z,,verse-reading,answered-no-flag,"H4430 (Aramaic 'king') is cognate with Hebrew melek; its root meaning shows royal rule/office, here functioning adjectivally to mark 'revenue' as belonging to the crown.",strong_meaning_tree,withdrawn,,2026-09-21T18:17:18Z,2026-09-23T08:55:03Z
9663,8290,M72,H4430,Ezra.6.8,royal,ANcbsd,M0.5.10,verse-reading,1,2026-09-21T18:17:18Z,,verse-reading,answered-no-flag,"The full vocabulary arc of H4430 spans the office, person, and rule of a king; here it is restricted to the attributive sense marking state funds as the crown's own.",strong_meaning_tree,withdrawn,,2026-09-21T18:17:18Z,2026-09-23T08:55:03Z
9664,8291,M72,H4430,Ezra.6.8,royal,ANcbsd,M0.5.11,verse-reading,1,2026-09-21T18:17:18Z,M72,verse-reading,no-impact,"This occurrence of H4430 matches its usual attributive sense of 'belonging to the king,' with no divergent nuance.",strong_meaning_tree,draft,,2026-09-21T18:17:18Z,2026-09-23T05:34:23Z
9655,8282,M72,H4430,Ezra.6.8,royal,ANcbsd,M0.5.2,verse-reading,1,2026-09-21T18:17:18Z,,verse-reading,answered-no-flag,"H4430 is a noun (construct/genitive use here, 'royal revenue') functioning attributively; its grammatical range as a noun shows the characteristic operates as a designation of ownership/authority rather than an action.",strong_meaning_tree,withdrawn,,2026-09-21T18:17:18Z,2026-09-23T08:55:03Z
9656,8283,M72,H4430,Ezra.6.8,royal,ANcbsd,M0.5.3,verse-reading,1,2026-09-21T18:17:18Z,,verse-reading,answered-no-flag,The semantic range of H4430 covers the office and person of the king; combined with 'revenue' here it extends idiomatically to mean 'the crown's treasury/state funds.',strong_meaning_tree,withdrawn,,2026-09-21T18:17:18Z,2026-09-23T08:55:03Z
9657,8284,M72,H4430,Ezra.6.8,royal,ANcbsd,M0.5.4,verse-reading,1,2026-09-21T18:17:18Z,,verse-reading,not-related-to-meaningful-word,H4430 does not distinguish disposition versus act or received versus given senses; it simply names the office of kingship applied attributively to revenue.,strong_meaning_tree,withdrawn,,2026-09-21T18:17:18Z,2026-09-23T08:55:03Z
9658,8285,M72,H4430,Ezra.6.8,royal,ANcbsd,M0.5.5,verse-reading,1,2026-09-21T18:17:18Z,,verse-reading,not-related-to-meaningful-word,No structural opposite to H4430 ('king/royal') is evidenced in this verse.,strong_meaning_tree,withdrawn,,2026-09-21T18:17:18Z,2026-09-23T08:55:03Z
9659,8286,M72,H4430,Ezra.6.8,royal,ANcbsd,M0.5.6,verse-reading,1,2026-09-21T18:17:18Z,,verse-reading,not-related-to-meaningful-word,H4430 itself is the person-type term (king); no further person-type derivative is present in this verse.,strong_meaning_tree,withdrawn,,2026-09-21T18:17:18Z,2026-09-23T08:55:03Z
9660,8287,M72,H4430,Ezra.6.8,royal,ANcbsd,M0.5.7,verse-reading,1,2026-09-21T18:17:18Z,,verse-reading,not-related-to-meaningful-word,No supplication or seeking term is associated with H4430 in this verse.,strong_meaning_tree,withdrawn,,2026-09-21T18:17:18Z,2026-09-23T08:55:03Z
9661,8288,M72,H4430,Ezra.6.8,royal,ANcbsd,M0.5.8,verse-reading,1,2026-09-21T18:17:18Z,,verse-reading,answered-no-flag,"H4430 (Aramaic) directly parallels Hebrew melek, showing continuity of the kingship concept across the Aramaic portions of Ezra and the wider OT vocabulary; no Greek NT parallel is in view in this verse.",strong_meaning_tree,withdrawn,,2026-09-21T18:17:18Z,2026-09-23T08:55:03Z
9662,8289,M72,H4430,Ezra.6.8,royal,ANcbsd,M0.5.9,verse-reading,1,2026-09-21T18:17:18Z,,verse-reading,not-related-to-meaningful-word,H4430 is an OT/Aramaic term with no NT-period coinage in view here.,strong_meaning_tree,withdrawn,,2026-09-21T18:17:18Z,2026-09-23T08:55:03Z
9665,8292,M46,H5232,Ezra.6.8,revenue,ANcmpc,M0.1.1,verse-reading,1,2026-09-21T18:17:18Z,,verse-reading,answered-no-flag,"H5232 'revenue/riches, property' names material wealth; here it signals the specific royal treasury fund from which the temple costs are paid.",strong_meaning_tree,withdrawn,,2026-09-21T18:17:18Z,2026-09-23T08:55:03Z
9666,8293,M46,H5232,Ezra.6.8,revenue,ANcmpc,M0.1.2,verse-reading,1,2026-09-21T18:17:18Z,,verse-reading,answered-no-flag,"H5232, Aramaic cognate of Hebrew nekes 'wealth,' at the definitional level denotes riches/property, here specifically the crown's material assets.",strong_meaning_tree,withdrawn,,2026-09-21T18:17:18Z,2026-09-23T08:55:03Z
9667,8294,M46,H5232,Ezra.6.8,revenue,ANcmpc,M0.1.3,verse-reading,1,2026-09-21T18:17:18Z,,verse-reading,answered-no-flag,The term carries a constitutional implication of material sufficiency and possession -- the king's wealth is the constitutional source guaranteeing the decree's fulfilment.,strong_meaning_tree,withdrawn,,2026-09-21T18:17:18Z,2026-09-23T08:55:03Z
9668,8295,M46,H5232,Ezra.6.8,revenue,ANcmpc,M0.5.1,verse-reading,1,2026-09-21T18:17:18Z,,verse-reading,answered-no-flag,"H5232 is cognate with Hebrew nekes 'wealth/property'; its root meaning shows material riches, here in construct with 'royal' to denote crown revenue.",strong_meaning_tree,withdrawn,,2026-09-21T18:17:18Z,2026-09-23T08:55:03Z
9677,8304,M46,H5232,Ezra.6.8,revenue,ANcmpc,M0.5.10,verse-reading,1,2026-09-21T18:17:18Z,,verse-reading,answered-no-flag,The full vocabulary arc of H5232 spans general riches and property; here it is specified as the crown's fiscal reserve funding the temple costs.,strong_meaning_tree,withdrawn,,2026-09-21T18:17:18Z,2026-09-23T08:55:03Z
9678,8305,M46,H5232,Ezra.6.8,revenue,ANcmpc,M0.5.11,verse-reading,1,2026-09-21T18:17:18Z,M46,verse-reading,no-impact,"This occurrence of H5232 matches its usual sense of 'wealth/property,' specified here as royal treasury funds, with no divergent nuance.",strong_meaning_tree,draft,,2026-09-21T18:17:18Z,2026-09-23T05:34:23Z
9669,8296,M46,H5232,Ezra.6.8,revenue,ANcmpc,M0.5.2,verse-reading,1,2026-09-21T18:17:18Z,,verse-reading,answered-no-flag,H5232 is a noun (plural construct here); its grammatical range as a noun shows the characteristic operates as a named store of wealth rather than an action or quality.,strong_meaning_tree,withdrawn,,2026-09-21T18:17:18Z,2026-09-23T08:55:03Z
9670,8297,M46,H5232,Ezra.6.8,revenue,ANcmpc,M0.5.3,verse-reading,1,2026-09-21T18:17:18Z,,verse-reading,answered-no-flag,The semantic range of H5232 covers riches and property broadly; combined with 'royal' it narrows idiomatically to 'state treasury/tax revenue.',strong_meaning_tree,withdrawn,,2026-09-21T18:17:18Z,2026-09-23T08:55:03Z
9671,8298,M46,H5232,Ezra.6.8,revenue,ANcmpc,M0.5.4,verse-reading,1,2026-09-21T18:17:18Z,,verse-reading,not-related-to-meaningful-word,"H5232 does not distinguish disposition versus act; it names a possessed material resource (condition/possession), not an activity.",strong_meaning_tree,withdrawn,,2026-09-21T18:17:18Z,2026-09-23T08:55:03Z
9672,8299,M46,H5232,Ezra.6.8,revenue,ANcmpc,M0.5.5,verse-reading,1,2026-09-21T18:17:18Z,,verse-reading,not-related-to-meaningful-word,No structural opposite to H5232 (wealth/revenue) is evidenced in this verse.,strong_meaning_tree,withdrawn,,2026-09-21T18:17:18Z,2026-09-23T08:55:03Z
9673,8300,M46,H5232,Ezra.6.8,revenue,ANcmpc,M0.5.6,verse-reading,1,2026-09-21T18:17:18Z,,verse-reading,not-related-to-meaningful-word,No person-type term (e.g. 'wealthy one') derived from H5232 is present in this verse.,strong_meaning_tree,withdrawn,,2026-09-21T18:17:18Z,2026-09-23T08:55:03Z
9674,8301,M46,H5232,Ezra.6.8,revenue,ANcmpc,M0.5.7,verse-reading,1,2026-09-21T18:17:18Z,,verse-reading,not-related-to-meaningful-word,No supplication or seeking term is associated with H5232 in this verse.,strong_meaning_tree,withdrawn,,2026-09-21T18:17:18Z,2026-09-23T08:55:03Z
9675,8302,M46,H5232,Ezra.6.8,revenue,ANcmpc,M0.5.8,verse-reading,1,2026-09-21T18:17:18Z,,verse-reading,answered-no-flag,"H5232 (Aramaic) parallels Hebrew nekes, showing continuity of the wealth/property concept across the Hebrew and Aramaic portions of the OT; no NT Greek term is in view here.",strong_meaning_tree,withdrawn,,2026-09-21T18:17:18Z,2026-09-23T08:55:03Z
9676,8303,M46,H5232,Ezra.6.8,revenue,ANcmpc,M0.5.9,verse-reading,1,2026-09-21T18:17:18Z,,verse-reading,not-related-to-meaningful-word,H5232 is an OT/Aramaic term with no NT-period coinage in view here.,strong_meaning_tree,withdrawn,,2026-09-21T18:17:18Z,2026-09-23T08:55:03Z
