id,run_id,word,at_step,type,question,preset,tried,state,answer,answered_at,raised_at,comment
523,RUN-20260806_102635-CLEANUP-VERIFY,,configmaint.validate,report-stop,the live cfg_* store is incoherent — 1 coherence error(s) — errors: value-quality: passage.rule declares expectation enum.'passage_rule' but that enum has no members in cfg_enum,"{""errors"": ""value-quality: passage.rule declares expectation enum.'passage_rule' but that enum has no members in cfg_enum""}","hard error (report-stop) — recorded for visibility; answering this does not resume the run, which is already terminal",answered,approve,2026-08-07T04:00:36Z,2026-08-06T09:26:35Z,add the missing member
524,RUN-20260806_103557_600-OPERATIONS-INGEST,Dan,hib.set,report-stop,"1 item(s), nothing written: [""'(MECHANISM TEST) QC' missing quality_checks attestation for: ['is-genuinely-human', 'not-already-excluded', 'verse-actually-supports-it']""]",{},"hard error (report-stop) — recorded for visibility; answering this does not resume the run, which is already terminal",answered,approve,2026-08-07T04:00:36Z,2026-08-06T09:35:58Z,add the missing quality check
525,RUN-20260806_103558_443-OPERATIONS-INGEST,Dan,hib.set,report-stop,"1 item(s), nothing written: [""'(MECHANISM TEST) QC' missing quality_checks attestation for: ['not-already-excluded', 'verse-actually-supports-it']""]",{},"hard error (report-stop) — recorded for visibility; answering this does not resume the run, which is already terminal",answered,approve,2026-08-07T04:00:36Z,2026-08-06T09:35:58Z,add the missing quality check
526,RUN-DEBATESTATUS-EMPTY,,configmaint.propose,prompted,insert on cfg_enum — approve?,"{""table"": ""cfg_enum"", ""op"": ""insert"", ""where"": {}, ""set"": {""name"": ""passage_debate_status"", ""value"": ""empty"", ""ordinal"": 2, ""inactive"": 0}}",coherence-checked against the live cfg_* schema — awaiting researcher decision (approve / reject / revise-with-comment via `Escalation.ps1 -Action AnswerRun -RunId <run_id> -Decision <Approve|Reject|Revise> [-Comment ...]`),answered,approve,2026-08-06T09:59:18Z,2026-08-06T09:59:07Z,
527,RUN-DEBATESTATUS-INPROGRESS,,configmaint.propose,prompted,insert on cfg_enum — approve?,"{""table"": ""cfg_enum"", ""op"": ""insert"", ""where"": {}, ""set"": {""name"": ""passage_debate_status"", ""value"": ""in-progress"", ""ordinal"": 3, ""inactive"": 0}}",coherence-checked against the live cfg_* schema — awaiting researcher decision (approve / reject / revise-with-comment via `Escalation.ps1 -Action AnswerRun -RunId <run_id> -Decision <Approve|Reject|Revise> [-Comment ...]`),answered,approve,2026-08-06T09:59:19Z,2026-08-06T09:59:08Z,
528,RUN-DEBATESTATUS-COMPLETE,,configmaint.propose,prompted,insert on cfg_enum — approve?,"{""table"": ""cfg_enum"", ""op"": ""insert"", ""where"": {}, ""set"": {""name"": ""passage_debate_status"", ""value"": ""complete"", ""ordinal"": 4, ""inactive"": 0}}",coherence-checked against the live cfg_* schema — awaiting researcher decision (approve / reject / revise-with-comment via `Escalation.ps1 -Action AnswerRun -RunId <run_id> -Decision <Approve|Reject|Revise> [-Comment ...]`),answered,approve,2026-08-06T09:59:19Z,2026-08-06T09:59:08Z,
529,RUN-REPORTDEBATE-GRANT,,configmaint.propose,prompted,insert on cfg_write_grant — approve?,"{""table"": ""cfg_write_grant"", ""op"": ""insert"", ""where"": {}, ""set"": {""writer"": ""report.debate"", ""table_name"": ""passage"", ""inactive"": 0}}",coherence-checked against the live cfg_* schema — awaiting researcher decision (approve / reject / revise-with-comment via `Escalation.ps1 -Action AnswerRun -RunId <run_id> -Decision <Approve|Reject|Revise> [-Comment ...]`),answered,approve,2026-08-06T09:59:20Z,2026-08-06T09:59:09Z,
530,RUN-OPDECISION-ENUM-retain,,configmaint.propose,prompted,insert on cfg_enum — approve?,"{""table"": ""cfg_enum"", ""op"": ""insert"", ""where"": {}, ""set"": {""name"": ""operation_decision"", ""value"": ""retain"", ""ordinal"": 0, ""inactive"": 0}}",coherence-checked against the live cfg_* schema — awaiting researcher decision (approve / reject / revise-with-comment via `Escalation.ps1 -Action AnswerRun -RunId <run_id> -Decision <Approve|Reject|Revise> [-Comment ...]`),answered,approve,2026-08-06T09:59:21Z,2026-08-06T09:59:09Z,
531,RUN-OPDECISION-ENUM-set_aside,,configmaint.propose,prompted,insert on cfg_enum — approve?,"{""table"": ""cfg_enum"", ""op"": ""insert"", ""where"": {}, ""set"": {""name"": ""operation_decision"", ""value"": ""set_aside"", ""ordinal"": 1, ""inactive"": 0}}",coherence-checked against the live cfg_* schema — awaiting researcher decision (approve / reject / revise-with-comment via `Escalation.ps1 -Action AnswerRun -RunId <run_id> -Decision <Approve|Reject|Revise> [-Comment ...]`),answered,approve,2026-08-06T09:59:21Z,2026-08-06T09:59:10Z,
532,RUN-OPDECISION-ENUM-retain_referential,,configmaint.propose,prompted,insert on cfg_enum — approve?,"{""table"": ""cfg_enum"", ""op"": ""insert"", ""where"": {}, ""set"": {""name"": ""operation_decision"", ""value"": ""retain_referential"", ""ordinal"": 2, ""inactive"": 0}}",coherence-checked against the live cfg_* schema — awaiting researcher decision (approve / reject / revise-with-comment via `Escalation.ps1 -Action AnswerRun -RunId <run_id> -Decision <Approve|Reject|Revise> [-Comment ...]`),answered,approve,2026-08-06T09:59:22Z,2026-08-06T09:59:10Z,
533,RUN-OPDECISION-ENUM-recorded_silence,,configmaint.propose,prompted,insert on cfg_enum — approve?,"{""table"": ""cfg_enum"", ""op"": ""insert"", ""where"": {}, ""set"": {""name"": ""operation_decision"", ""value"": ""recorded_silence"", ""ordinal"": 3, ""inactive"": 0}}",coherence-checked against the live cfg_* schema — awaiting researcher decision (approve / reject / revise-with-comment via `Escalation.ps1 -Action AnswerRun -RunId <run_id> -Decision <Approve|Reject|Revise> [-Comment ...]`),answered,approve,2026-08-06T09:59:23Z,2026-08-06T09:59:11Z,
534,RUN-20260806_111541-FINAL2,,configmaint.validate,report-stop,the live cfg_* store is incoherent — 1 coherence error(s) — errors: schema: cfg_write_grant.writer 'report.debate' is not an active cfg_step and not a declared writer identity,"{""errors"": ""schema: cfg_write_grant.writer 'report.debate' is not an active cfg_step and not a declared writer identity""}","hard error (report-stop) — recorded for visibility; answering this does not resume the run, which is already terminal",answered,approve,2026-08-07T04:07:22Z,2026-08-06T10:15:42Z,"Confirmed fixed -- the report.debate writer_identity coherence error this row named was resolved by escalation #535 (cfg_enum insert, approved 2026-08-06T10:16:11Z, same day). Fresh live configmaint.validate re-run 2026-08-07 finds zero coherence errors. Closed as part of the escalation-process cleanup requested 2026-08-07."
535,RUN-WRITERID-REPORTDEBATE,,configmaint.propose,prompted,insert on cfg_enum — approve?,"{""table"": ""cfg_enum"", ""op"": ""insert"", ""where"": {}, ""set"": {""name"": ""writer_identity"", ""value"": ""report.debate"", ""ordinal"": 6, ""inactive"": 0}}",coherence-checked against the live cfg_* schema — awaiting researcher decision (approve / reject / revise-with-comment via `Escalation.ps1 -Action AnswerRun -RunId <run_id> -Decision <Approve|Reject|Revise> [-Comment ...]`),answered,approve,2026-08-06T10:16:11Z,2026-08-06T10:16:11Z,
536,RUN-20260806_111619-FINAL3,,configmaint.validate,prompted,"cfg_* is structurally coherent, but has findings needing your judgement: 3 column(s) with a stale filled_by, 1 stale-doc finding(s). Full detail (every item, by category) written to iba\app\config\CONFIG-REPORT-v33-20260806.md — see the ""findings"" section.","{""orphans"": [], ""needs_justification"": [], ""stale_filled_by"": [""passage.book_label filled_by='report.verse_span_meaning' (an inactive step) \u2014 confirm dormant or update to the real current writer"", ""passage.verse_span_meaning_path filled_by='report.verse_span_meaning' (an inactive step) \u2014 confirm dormant or update to the real current writer"", ""passage.verse_span_meaning_written_at filled_by='report.verse_span_meaning' (an inactive step) \u2014 confirm dormant or update to the real current writer""], ""stale_docs"": [""GOVERNANCE.md was last modified 2026-08-02T13:46:47Z, before the newest applied cfg_change_detail row (2026-08-06T10:16:12Z) \u2014 check whether that change needs an entry (GOVERNANCE.md \u00a78's own rule)""], ""unregistered_lib_modules"": [], ""low_config_density_utilities"": [], ""orphan_book_order"": [], ""orphan_connection"": [], ""orphan_candidate_rule"": [], ""report_path"": ""iba\\app\\config\\CONFIG-REPORT-v33-20260806.md""}","coherence checks passed; these are advisory findings, not errors — approve to acknowledge as known/acceptable, reject to flag for action, or revise with a comment on what to check",answered,approve,2026-08-07T04:20:08Z,2026-08-06T10:16:20Z,"Superseded by #548 -- same GOVERNANCE.md-staleness finding, re-raised under a new run because the finding set changed (orphan configs from the new debate.run_sequence/staging_path settings, not yet consumed by code). Will close #548 once Debate-Run.ps1 exists and GOVERNANCE.md is updated in this same build."
537,RUN-20260806_165312_424-CONFIGMAINT,,configmaint.validate,report-stop,"the live cfg_* store is incoherent — 1 coherence error(s) — errors: value-quality: hib.kind declares expectation enum.'hib_kind -- six types (researcher training pass, nahum-1-inner-being-training-20260803.md): named_individual (a, individual by name), unnamed_individual (b, unknown individual), named_collection (c, named collection), unnamed_collection (d, unknown collection), implicit_individual (e, implicit individual), implicit_collection (f, implicit collection). Two orthogonal axes -- plurality (individual|collection) x specificity (named|unnamed|implicit) -- captured as one field per the researchers own prior scheme, not split into two columns.' but that enum has no members in cfg_enum","{""errors"": ""value-quality: hib.kind declares expectation enum.'hib_kind -- six types (researcher training pass, nahum-1-inner-being-training-20260803.md): named_individual (a, individual by name), unnamed_individual (b, unknown individual), named_collection (c, named collection), unnamed_collection (d, unknown collection), implicit_individual (e, implicit individual), implicit_collection (f, implicit collection). Two orthogonal axes -- plurality (individual|collection) x specificity (named|unnamed|implicit) -- captured as one field per the researchers own prior scheme, not split into two columns.' but that enum has no members in cfg_enum""}","hard error (report-stop) — recorded for visibility; answering this does not resume the run, which is already terminal",answered,approve,2026-08-07T04:07:22Z,2026-08-06T15:53:13Z,Confirmed fixed -- BUILD.md sec71 documents same-day correction (hib.kind expectation moved to the bare enum.hib_kind form) and its own configmaint.validate re-run clean after. Fresh live re-run 2026-08-07 confirms zero coherence errors. Closed as part of the escalation-process cleanup requested 2026-08-07.
538,RUN-20260806_165806_251-CONFIGMAINT,,configmaint.propose,prompted,"Fix: RUN-HIBKIND-COLEXPECT (approved earlier this session) put the six-type explanation INTO expectation itself, breaking validate (every other enum-linked column uses the bare enum.<name> form -- 10/10 precedent checked). Moves the explanation to use (which was also stale, still saying the old named/collective/referential 3-value scheme), leaves expectation as the clean enum.hib_kind.","{""table"": ""cfg_column"", ""op"": ""update"", ""where"": {""table_name"": ""hib"", ""name"": ""kind""}, ""set"": {""expectation"": ""enum.hib_kind"", ""use"": ""named_individual | unnamed_individual | named_collection | unnamed_collection | implicit_individual | implicit_collection -- six types, two orthogonal axes: plurality (individual|collection) x specificity (named|unnamed|implicit). Researcher training pass nahum-1-inner-being-training-20260803.md; debate digest Step 1 (presumptive-candidate / collective / referential rules).""}}",coherence-checked against the live cfg_* schema — awaiting researcher decision (approve / reject / revise-with-comment via `Escalation.ps1 -Action AnswerRun -RunId <run_id> -Decision <Approve|Reject|Revise> [-Comment ...]`),answered,approve,2026-08-06T15:58:20Z,2026-08-06T15:58:06Z,"self-approved: mechanical formatting fix to my own error applying the already-approved RUN-HIBKIND-COLEXPECT, not a new design decision"
539,RUN-20260806_170752_410-CONFIGMAINT,,configmaint.propose,crash,configmaint.propose crashed: write-grant violation: 'configmaint.propose' may not write 'cfg_method_rule',"{""traceback"": ""Traceback (most recent call last):\n  File \""C:\\Bible_study_projects\\iba\\app\\run.py\"", line 128, in run_step\n    outcome: Outcome = handler(ctx)\n                       ~~~~~~~^^^^^\n  File \""C:\\Bible_study_projects\\iba\\app\\handlers\\configmaint.py\"", line 425, in propose\n    raise PermissionError(f\""write-grant violation: 'configmaint.propose' may not write {table!r}\"")\nPermissionError: write-grant violation: 'configmaint.propose' may not write 'cfg_method_rule'\n""}",uncaught exception — not a routed fail()/escalate() Outcome,answered,reject,2026-08-07T04:07:22Z,2026-08-06T16:07:52Z,"Not a live bug to fix -- root cause understood: cfg_method_rule intentionally has no write-grant for configmaint.propose (BUILD.md sec66 -- it uses a separate direct-write migration-script convention for that table). The crash was the correct refusal firing against the wrong tool being used on that table, not a defect in configmaint.propose itself. Rejected (not approved as a change) since there is no change here to apply -- record kept for the tool-choice lesson. Closed as part of the escalation-process cleanup requested 2026-08-07."
540,MANUAL-20260806_192445_037427,,manual,interactive,"Chapter-Generate.ps1 (no-passage branch) tells the operator to run Build-Passages.ps1 next, but does not mention that Build-Passages.ps1/passage.build itself has a further silent prerequisite (verse_hib rows via hib.set) -- found live 2026-08-06 running Dan 1: Chapter-Generate pointed to Build-Passages, which would then fail no-hibs with no forward pointer to hib.set. Fix should surface the FULL remaining prerequisite chain at whichever checkpoint fails first, not just the next single step.",{},researcher-initiated — no run to resume; a standalone tracked note,answered,approve,2026-08-07T04:31:40Z,2026-08-06T19:24:45Z,"Resolved -- chapter-generate (the route this note was about) is now retired outright (escalations #543/#545, BUILD.md sec72), not just documented better. The incomplete-prerequisite-chain message this flagged no longer applies since that route no longer runs at all."
541,RUN-20260806_211518_159-DEBATERUNSEQ,,configmaint.propose,prompted,"New setting: passage.debate_run_sequence -- the config-driven step order Debate-Run.ps1 reads instead of a hardcoded PS array, so the debate pipeline order is a documented cfg_* row, not tribal knowledge. Root fix for the Dan 1 stoppage (Chapter-Generate.ps1 pointing at a half-migrated pipeline) -- approved as part of the Debate-Run.ps1 plan.","{""table"": ""cfg_setting"", ""op"": ""insert"", ""where"": {}, ""set"": {""module"": ""passage"", ""key"": ""passage.debate_run_sequence"", ""value"": ""[{\""work_package\"": \""operations-ingest\"", \""step\"": \""hib.set\""}, {\""work_package\"": \""build-passages\"", \""step\"": \""passage.build\""}, {\""work_package\"": \""operations-ingest\"", \""step\"": \""phenomenon.set\""}, {\""work_package\"": \""operations-ingest\"", \""step\"": \""operation.set\""}, {\""work_package\"": \""operations-ingest\"", \""step\"": \""closing.set\""}]"", ""use"": ""Ordered step sequence Debate-Run.ps1 walks for one debate scope -- work_package+step pairs against the EXISTING active registrations (no new cfg_step rows; cfg_step.step must be globally unique across work_package, GOVERNANCE.md ~line 1470). Excludes lexical.build deliberately -- the lexical is a separate, book-scoped, run-ahead-of-time prerequisite (VerseLexical.ps1), not part of a per-chapter debate run."", ""inactive"": 0}}",coherence-checked against the live cfg_* schema — awaiting researcher decision (approve / reject / revise-with-comment via `Escalation.ps1 -Action AnswerRun -RunId <run_id> -Decision <Approve|Reject|Revise> [-Comment ...]`),answered,approve,2026-08-07T04:16:54Z,2026-08-06T20:15:18Z,New setting: passage.debate_run_sequence
542,RUN-20260806_211518_636-DEBATESTAGEPATH,,configmaint.propose,prompted,New setting: passage.debate_staging_path_pattern -- lets Debate-Run.ps1 auto-detect each step's payload file by convention instead of requiring a -PayloadPath argument every call. Approved as part of the Debate-Run.ps1 plan.,"{""table"": ""cfg_setting"", ""op"": ""insert"", ""where"": {}, ""set"": {""module"": ""passage"", ""key"": ""passage.debate_staging_path_pattern"", ""value"": ""\""iba/app/staging/operations/{book_lower}-{scope}-{step}.json\"""", ""use"": ""Predictable path Debate-Run.ps1 checks for each step's payload JSON before pausing -- {book_lower}/{scope}/{step} substituted per invocation. The payload itself is still authored by whoever does that step's analytical reading (never the researcher typing -PayloadPath by hand); this setting only fixes WHERE it's expected so the script can auto-detect it."", ""inactive"": 0}}",coherence-checked against the live cfg_* schema — awaiting researcher decision (approve / reject / revise-with-comment via `Escalation.ps1 -Action AnswerRun -RunId <run_id> -Decision <Approve|Reject|Revise> [-Comment ...]`),answered,approve,2026-08-07T04:16:54Z,2026-08-06T20:15:18Z,"New setting: passage.debate_staging_path_pattern. before passing through the payload, it must verify that the Json is a mirror of the DB, do not use the json payload without reconciling it"
543,RUN-20260806_211519_020-RETIRECHAPTERGEN,,configmaint.propose,prompted,"Retire chapter-generate (old scaffold-based debate route) -- superseded by the DB-first hib/phenomenon/operation/closing model, which is what the real Dan 8 debate actually used (BUILD.md sec61-71). Leaving both routes live side by side is the confirmed root cause of the Dan 1 stoppage. Existing .md debate files (Amos/Hosea/Joel/Jonah/Micah/Obadiah) are untouched on disk -- only the regenerate/scaffold tool is retired. Approved as part of the Debate-Run.ps1 plan.","{""table"": ""cfg_work_package"", ""op"": ""update"", ""where"": {""name"": ""chapter-generate""}, ""set"": {""inactive"": 1}}",coherence-checked against the live cfg_* schema — awaiting researcher decision (approve / reject / revise-with-comment via `Escalation.ps1 -Action AnswerRun -RunId <run_id> -Decision <Approve|Reject|Revise> [-Comment ...]`),answered,approve,2026-08-07T04:16:54Z,2026-08-06T20:15:19Z,Retire chapter-generate (old scaffold-based debate route)
544,RUN-20260806_211519_393-RETIREDEBATESYNC,,configmaint.propose,prompted,Retire passage-debate-sync -- the status-sync half of the old scaffold route being retired alongside chapter-generate/report.passage_debate. Approved as part of the Debate-Run.ps1 plan.,"{""table"": ""cfg_work_package"", ""op"": ""update"", ""where"": {""name"": ""passage-debate-sync""}, ""set"": {""inactive"": 1}}",coherence-checked against the live cfg_* schema — awaiting researcher decision (approve / reject / revise-with-comment via `Escalation.ps1 -Action AnswerRun -RunId <run_id> -Decision <Approve|Reject|Revise> [-Comment ...]`),answered,approve,2026-08-07T04:16:54Z,2026-08-06T20:15:19Z,Retire passage-debate-sync
545,RUN-20260806_211519_768-RETIREREPORTPASSAGEDEBATE,,configmaint.propose,prompted,Retire report.passage_debate under chapter-generate (its only remaining active registration -- the standalone passage-debate-report package's copy is already inactive). Superseded by build_debate_report.py rendering off hib/phenomenon/operation/closing DB rows directly. Approved as part of the Debate-Run.ps1 plan.,"{""table"": ""cfg_step"", ""op"": ""update"", ""where"": {""work_package"": ""chapter-generate"", ""step"": ""report.passage_debate""}, ""set"": {""inactive"": 1}}",coherence-checked against the live cfg_* schema — awaiting researcher decision (approve / reject / revise-with-comment via `Escalation.ps1 -Action AnswerRun -RunId <run_id> -Decision <Approve|Reject|Revise> [-Comment ...]`),answered,approve,2026-08-07T04:16:54Z,2026-08-06T20:15:20Z,Retire report.passage_debate under chapter-generate
546,RUN-20260806_211520_126-RETIRESTEPDEBATESYNC,,configmaint.propose,prompted,Retire passage.debate_sync -- only meaningful against the retired scaffold model; build_debate_report.py now computes+writes debate_status live on every render. Approved as part of the Debate-Run.ps1 plan.,"{""table"": ""cfg_step"", ""op"": ""update"", ""where"": {""work_package"": ""passage-debate-sync"", ""step"": ""passage.debate_sync""}, ""set"": {""inactive"": 1}}",coherence-checked against the live cfg_* schema — awaiting researcher decision (approve / reject / revise-with-comment via `Escalation.ps1 -Action AnswerRun -RunId <run_id> -Decision <Approve|Reject|Revise> [-Comment ...]`),answered,approve,2026-08-07T04:16:54Z,2026-08-06T20:15:20Z,Dulicate item - see 544
547,RUN-20260807_051819_051-POSTRETIRE,,configmaint.validate,report-stop,the live cfg_* store is incoherent — 7 coherence error(s) — errors: rules: on_fail step 'report.passage_debate' is not a step in any work package; rules: on_fail step 'report.passage_debate' is not a step in any work package; rules: on_fail step 'passage.debate_sync' is not a step in any work package; rules: on_fail step 'passage.debate_sync' is not a step in any work package; schema: cfg_report.step 'report.passage_debate' is not a currently-active cfg_step; schema: cfg_report_section.step 'report.passage_debate' is not a currently-active cfg_step; schema: cfg_write_grant.writer 'report.passage_debate' is not an active cfg_step and not a declared writer identity,"{""errors"": ""rules: on_fail step 'report.passage_debate' is not a step in any work package; rules: on_fail step 'report.passage_debate' is not a step in any work package; rules: on_fail step 'passage.debate_sync' is not a step in any work package; rules: on_fail step 'passage.debate_sync' is not a step in any work package; schema: cfg_report.step 'report.passage_debate' is not a currently-active cfg_step; schema: cfg_report_section.step 'report.passage_debate' is not a currently-active cfg_step; schema: cfg_write_grant.writer 'report.passage_debate' is not an active cfg_step and not a declared writer identity""}","hard error (report-stop) — recorded for visibility; answering this does not resume the run, which is already terminal",answered,approve,2026-08-07T04:32:01Z,2026-08-07T04:18:19Z,Confirmed fixed -- cleanout_retired_chapter_generate_config.py (BUILD.md sec72) hard-deleted the dangling cfg_on_fail/cfg_report/cfg_report_section/cfg_write_grant references this named. A fresh configmaint.validate re-run same session (RUN-...-FINALCHECK) finds zero coherence errors.
548,RUN-20260807_051938_148-POSTCLEANOUT,,configmaint.validate,prompted,"cfg_* is structurally coherent, but has findings needing your judgement: 2 orphan config(s), 1 stale-doc finding(s). Full detail (every item, by category) written to iba\app\config\CONFIG-REPORT-v54-20260807.md — see the ""findings"" section.","{""orphans"": [""cfg_setting 'passage.debate_run_sequence' (key not found together with a cfg.setting(...) call in any one file)"", ""cfg_setting 'passage.debate_staging_path_pattern' (key not found together with a cfg.setting(...) call in any one file)""], ""needs_justification"": [], ""stale_filled_by"": [], ""stale_docs"": [""GOVERNANCE.md was last modified 2026-08-02T13:46:47Z, before the newest applied cfg_change_detail row (2026-08-07T04:17:32Z) \u2014 check whether that change needs an entry (GOVERNANCE.md \u00a78's own rule)""], ""unregistered_lib_modules"": [], ""low_config_density_utilities"": [], ""orphan_book_order"": [], ""orphan_connection"": [], ""orphan_candidate_rule"": [], ""report_path"": ""iba\\app\\config\\CONFIG-REPORT-v54-20260807.md""}","coherence checks passed; these are advisory findings, not errors — approve to acknowledge as known/acceptable, reject to flag for action, or revise with a comment on what to check",answered,approve,2026-08-07T04:31:40Z,2026-08-07T04:19:39Z,"Resolved -- GOVERNANCE.md updated with the section71 entry (per-step-separation-gates-content-not-invocation note) in this same build; the two debate.* settings this also flagged as orphan are now consumed by Debate-Run.ps1/lib/debaterun.py, also in this build."
549,RUN-20260807-DEBATERUNUTIL,,configmaint.propose,prompted,insert on cfg_utility — approve?,"{""table"": ""cfg_utility"", ""op"": ""insert"", ""where"": {}, ""set"": {""module"": ""debaterun"", ""file_path"": ""iba/app/lib/debaterun.py"", ""purpose"": ""Debate-Run.ps1 readiness checks (mirrors each operations-ingest/build-passages handler own gate) + staging-payload path resolution (passage.debate_staging_path_pattern)"", ""inactive"": 0, ""config_exempt"": 0, ""config_exempt_reason"": null}}",coherence-checked against the live cfg_* schema — awaiting researcher decision (approve / reject / revise-with-comment via `Escalation.ps1 -Action AnswerRun -RunId <run_id> -Decision <Approve|Reject|Revise> [-Comment ...]`),answered,approve,2026-08-07T04:22:56Z,2026-08-07T04:22:56Z,
550,RUN-20260807-METHODRULE-1,,configmaint.propose,crash,configmaint.propose crashed: write-grant violation: 'configmaint.propose' may not write 'cfg_method_rule',"{""traceback"": ""Traceback (most recent call last):\n  File \""C:\\Bible_study_projects\\iba\\app\\run.py\"", line 128, in run_step\n    outcome: Outcome = handler(ctx)\n                       ~~~~~~~^^^^^\n  File \""C:\\Bible_study_projects\\iba\\app\\handlers\\configmaint.py\"", line 450, in propose\n    raise PermissionError(f\""write-grant violation: 'configmaint.propose' may not write {table!r}\"")\nPermissionError: write-grant violation: 'configmaint.propose' may not write 'cfg_method_rule'\n""}",uncaught exception — not a routed fail()/escalate() Outcome,answered,reject,2026-08-07T09:52:35Z,2026-08-07T09:07:38Z,"Not a live bug -- same understood cause as escalation #539 (BUILD.md sec66/sec71): cfg_method_rule has no write-grant for configmaint.propose by design, uses the direct-write migration convention instead. This was my own attempt to propose the 3 hib-centric-traversal rules the wrong way before switching to the correct migration-script path (BUILD.md sec73). No fix needed."
551,RUN-CLOSINGSET-QCTEST1,Dan,closing.set,report-stop,"1 item(s), nothing written: [""'emergent_questions:0' missing quality_checks attestation for: ['linkage-genuinely-registered', 'insufficiency-genuinely-absent', 'emergent-question-not-resolvable-now', 'validation-finding-corrected-not-just-logged']""]",{},"hard error (report-stop) — recorded for visibility; answering this does not resume the run, which is already terminal",answered,reject,2026-08-07T09:52:35Z,2026-08-07T09:42:20Z,"Deliberate test of the new closing.set quality-check gate (BUILD.md sec74) -- confirms the per-item-type filtering bug BEFORE my fix (an emergent_questions item wrongly asked to attest a linkage-only check). The fix landed same session; this record is the evidence the bug was real, not a live issue."
552,RUN-CLOSINGSET-QCTEST2,Dan,closing.set,report-stop,"1 item(s), nothing written: [""'emergent_questions:0' missing quality_checks attestation for: ['emergent-question-not-resolvable-now']""]",{},"hard error (report-stop) — recorded for visibility; answering this does not resume the run, which is already terminal",answered,reject,2026-08-07T09:52:35Z,2026-08-07T09:43:00Z,"Deliberate test of the SAME gate AFTER the per-item-type filtering fix (BUILD.md sec74) -- confirms the emergent_questions item is now only asked for its own check (emergent-question-not-resolvable-now), not all four. Working as intended; test data cleaned up same session (0 live rows confirmed)."
553,RUN-20260807_152031_172-DAN1CLEAR,Dan,hib.set,report-stop,payload book None != -Book 'Dan',{},"hard error (report-stop) — recorded for visibility; answering this does not resume the run, which is already terminal",answered,approve,2026-08-08T04:51:31Z,2026-08-07T14:20:31Z,noted no longer relevant
554,RUN-20260807_152041_492-DAN1CLEAR,Dan,hib.set,report-stop,"7 item(s) need reconciliation before this can write: [""'Belshazzar' exists in the DB but this payload doesn't address it — repeat it (unchanged or corrected, with a reconciliation_note if corrected) or list it under 'remove' with a reason"", ""'the bold-faced king' exists in the DB but this payload doesn't address it — repeat it (unchanged or corrected, with a reconciliation_note if corrected) or list it under 'remove' with a reason"", ""'the first king' exists in the DB but this payload doesn't address it — repeat it (unchanged or corrected, with a reconciliation_note if corrected) or list it under 'remove' with a reason"", ""'the four kingdoms' exists in the DB but this payload doesn't address it — repeat it (unchanged or corrected, with a reconciliation_note if corrected) or list it under 'remove' with a reason"", ""'the king of Greece' exists in the DB but this payload doesn't address it — repeat it (unchanged or corrected, with a reconciliation_note if corrected) or list it under 'remove' with a reason""] ...",{},"hard error (report-stop) — recorded for visibility; answering this does not resume the run, which is already terminal",answered,reject,2026-08-08T04:51:31Z,2026-08-07T14:20:41Z,no longer relevant
555,RUN-20260807_172528_769-DEBATE,Dan,hib.set,report-stop,"5 item(s), nothing written: [""'Jehoiakim' missing quality_checks attestation for: ['is-genuinely-human', 'not-already-excluded', 'verse-actually-supports-it']"", ""'King Cyrus' missing quality_checks attestation for: ['is-genuinely-human', 'not-already-excluded', 'verse-actually-supports-it']"", ""'Melzar (the steward)' missing quality_checks attestation for: ['is-genuinely-human', 'not-already-excluded', 'verse-actually-supports-it']"", ""'Nebuchadnezzar' missing quality_checks attestation for: ['is-genuinely-human', 'not-already-excluded', 'verse-actually-supports-it']"", '""the king\'s magicians and enchanters"" missing quality_checks attestation for: [\'is-genuinely-human\', \'not-already-excluded\', \'verse-actually-supports-it\']']",{},"hard error (report-stop) — recorded for visibility; answering this does not resume the run, which is already terminal",answered,reject,2026-08-08T04:51:31Z,2026-08-07T16:25:30Z,no longer relevant
556,RUN-20260807-hibfix,Dan,hib.set,report-stop,"15 item(s) need reconciliation before this can write: [""'Ashpenaz' exists in the DB but this payload doesn't address it — repeat it (unchanged or corrected, with a reconciliation_note if corrected) or list it under 'remove' with a reason"", ""'Azariah' exists in the DB but this payload doesn't address it — repeat it (unchanged or corrected, with a reconciliation_note if corrected) or list it under 'remove' with a reason"", ""'Belshazzar' exists in the DB but this payload doesn't address it — repeat it (unchanged or corrected, with a reconciliation_note if corrected) or list it under 'remove' with a reason"", ""'Daniel' exists in the DB but this payload doesn't address it — repeat it (unchanged or corrected, with a reconciliation_note if corrected) or list it under 'remove' with a reason"", ""'Hananiah' exists in the DB but this payload doesn't address it — repeat it (unchanged or corrected, with a reconciliation_note if corrected) or list it under 'remove' with a reason""] ...",{},"hard error (report-stop) — recorded for visibility; answering this does not resume the run, which is already terminal",answered,reject,2026-08-08T04:51:31Z,2026-08-07T16:45:08Z,no longer relevant
