obs_id,node_id,meaning_source,obs_text,tag,window,stage,strongNumber,stepGloss,surface,role,text,reference,node_related_subgroup,subgroup_label,strong_related_subgroup,cluster_code,short_name,question_code,strong,text,question_code,window,question_text
631,852,,"Yes, mode of operation varies markedly by context and constitutional level: G0692 in Matt.20.3/6 operates at the level of external circumstance/behaviour (standing unemployed); in 1Tim.5.13/Titus.1.12 (cluster) it operates as a habitual disposition producing further vice; H8220 in Eccl.10.18 operates through the physical instrument of the hands producing structural decay; G0691 in 2Pet.2.3 operates rhetorically, describing the (negated) operative status of an abstract judicial reality, not a constitutional level of a person at all.",answered-no-flag,operational,char-answers,G0691,be idle,idle,"[""M67"", ""T2""]","And in their greed they will exploit you with false words. Their condemnation from long ago is not idle, and their destruction is not asleep.",2Pe 2:3,M67_A_dispositional_idleness,Idleness as inert state or condition,M67_A_dispositional_idleness,M67,Sloth & Diligence,D3.1.2,G0691,"And in their greed they will exploit you with false words. Their condemnation from long ago is not idle, and their destruction is not asleep.",D3.1.2,operational,"Does the mode of operation vary by context, direction, or constitutional level; if so, how?"
632,853,,"Yes -- in Matt.20.6 the characteristic is directly addressed via speech: the householder confronts the idle men with the question 'Why do you stand here idle all day?' -- the state of idleness becomes the subject of direct verbal challenge/address, which then prompts explanation and action (being sent to work).",answered-no-flag,operational,char-answers,G0692,idle,idle,"[""M67"", ""T2""]","And about the eleventh hour he went out and found others standing. And he said to them, ‘ Why do you stand here idle all day?’",Mat 20:6,M67_A_dispositional_idleness,Idleness as inert state or condition,M67_A_dispositional_idleness,M67,Sloth & Diligence,D3.1.3,G0692,"And about the eleventh hour he went out and found others standing. And he said to them, ‘ Why do you stand here idle all day?’",D3.1.3,operational,"Does the characteristic operate through a communicative or speech-based mode (commanded, addressed, spoken); if so, how? Record it, or record none."
633,854,,"In 2Pet.2.3 and Eccl.10.18, idleness/indolence is not commanded or addressed via speech within the verse; it is stated descriptively/declaratively rather than through a communicative confrontation.",answered-no-flag,operational,char-answers,G0691,be idle,idle,"[""M67"", ""T2""]","And in their greed they will exploit you with false words. Their condemnation from long ago is not idle, and their destruction is not asleep.",2Pe 2:3,M67_A_dispositional_idleness,Idleness as inert state or condition,M67_A_dispositional_idleness,M67,Sloth & Diligence,D3.1.3,G0691,"And in their greed they will exploit you with false words. Their condemnation from long ago is not idle, and their destruction is not asleep.",D3.1.3,operational,"Does the characteristic operate through a communicative or speech-based mode (commanded, addressed, spoken); if so, how? Record it, or record none."
633,855,,"In 2Pet.2.3 and Eccl.10.18, idleness/indolence is not commanded or addressed via speech within the verse; it is stated descriptively/declaratively rather than through a communicative confrontation.",answered-no-flag,operational,char-answers,H8220,idleness,indolence,"[""M67"", ""T2""]","Through sloth the roof sinks in, and through indolence the house leaks.",Ecc 10:18,M67_A_dispositional_idleness,Idleness as inert state or condition,M67_A_dispositional_idleness,M67,Sloth & Diligence,D3.1.3,H8220,"Through sloth the roof sinks in, and through indolence the house leaks.",D3.1.3,operational,"Does the characteristic operate through a communicative or speech-based mode (commanded, addressed, spoken); if so, how? Record it, or record none."
634,856,,"The subgroup's evidence does not describe inner conditions under which idleness operates 'rightly' -- idleness is consistently the negative pole in this cluster (unemployment, laziness, structural decay, or rhetorical non-dormancy), never itself a rightly-operating characteristic. Where the cluster shows a positive counterpart (diligence/zeal, per prior char-reading observations), it is diligence, not idleness, that takes hold rightly.",answered-no-flag,operational,char-answers,G0692,idle,idle,"[""M67"", ""T2""]","And going out about the third hour he saw others standing idle in the marketplace,",Mat 20:3,M67_A_dispositional_idleness,Idleness as inert state or condition,M67_A_dispositional_idleness,M67,Sloth & Diligence,D3.2.1,G0692,"And going out about the third hour he saw others standing idle in the marketplace,",D3.2.1,operational,Under what inner conditions does the characteristic take hold or operate rightly?
634,857,,"The subgroup's evidence does not describe inner conditions under which idleness operates 'rightly' -- idleness is consistently the negative pole in this cluster (unemployment, laziness, structural decay, or rhetorical non-dormancy), never itself a rightly-operating characteristic. Where the cluster shows a positive counterpart (diligence/zeal, per prior char-reading observations), it is diligence, not idleness, that takes hold rightly.",answered-no-flag,operational,char-answers,H8220,idleness,indolence,"[""M67"", ""T2""]","Through sloth the roof sinks in, and through indolence the house leaks.",Ecc 10:18,M67_A_dispositional_idleness,Idleness as inert state or condition,M67_A_dispositional_idleness,M67,Sloth & Diligence,D3.2.1,H8220,"Through sloth the roof sinks in, and through indolence the house leaks.",D3.2.1,operational,Under what inner conditions does the characteristic take hold or operate rightly?
635,858,,"Idleness is blocked/resisted when engagement is offered and taken up: in Matt.20.3-6 the idle men's condition ends when the householder addresses and hires them, showing that idleness yields to opportunity plus response. In Eccl.10.18, indolence is not resisted within the verse -- the hands remain slack and decay proceeds unchecked, implying that only diligence (its structural opposite) could interrupt it. No angelic/adversarial interference with the state is depicted in this subgroup's evidence.",answered-no-flag,operational,char-answers,G0692,idle,idle,"[""M67"", ""T2""]","And going out about the third hour he saw others standing idle in the marketplace,",Mat 20:3,M67_A_dispositional_idleness,Idleness as inert state or condition,M67_A_dispositional_idleness,M67,Sloth & Diligence,D3.2.2,G0692,"And going out about the third hour he saw others standing idle in the marketplace,",D3.2.2,operational,"Under what inner conditions is the characteristic blocked, distorted, resisted, or not taken up — including, where the evidence shows it, distortion or interference by another spirit (adversarial or angelic)?"
635,859,,"Idleness is blocked/resisted when engagement is offered and taken up: in Matt.20.3-6 the idle men's condition ends when the householder addresses and hires them, showing that idleness yields to opportunity plus response. In Eccl.10.18, indolence is not resisted within the verse -- the hands remain slack and decay proceeds unchecked, implying that only diligence (its structural opposite) could interrupt it. No angelic/adversarial interference with the state is depicted in this subgroup's evidence.",answered-no-flag,operational,char-answers,G0692,idle,idle,"[""M67"", ""T2""]","And about the eleventh hour he went out and found others standing. And he said to them, ‘ Why do you stand here idle all day?’",Mat 20:6,M67_A_dispositional_idleness,Idleness as inert state or condition,M67_A_dispositional_idleness,M67,Sloth & Diligence,D3.2.2,G0692,"And about the eleventh hour he went out and found others standing. And he said to them, ‘ Why do you stand here idle all day?’",D3.2.2,operational,"Under what inner conditions is the characteristic blocked, distorted, resisted, or not taken up — including, where the evidence shows it, distortion or interference by another spirit (adversarial or angelic)?"
635,860,,"Idleness is blocked/resisted when engagement is offered and taken up: in Matt.20.3-6 the idle men's condition ends when the householder addresses and hires them, showing that idleness yields to opportunity plus response. In Eccl.10.18, indolence is not resisted within the verse -- the hands remain slack and decay proceeds unchecked, implying that only diligence (its structural opposite) could interrupt it. No angelic/adversarial interference with the state is depicted in this subgroup's evidence.",answered-no-flag,operational,char-answers,H8220,idleness,indolence,"[""M67"", ""T2""]","Through sloth the roof sinks in, and through indolence the house leaks.",Ecc 10:18,M67_A_dispositional_idleness,Idleness as inert state or condition,M67_A_dispositional_idleness,M67,Sloth & Diligence,D3.2.2,H8220,"Through sloth the roof sinks in, and through indolence the house leaks.",D3.2.2,operational,"Under what inner conditions is the characteristic blocked, distorted, resisted, or not taken up — including, where the evidence shows it, distortion or interference by another spirit (adversarial or angelic)?"
636,861,,"Yes -- in Matt.20.3-6, idleness operates across relational distance: the idle men and the householder are not bound by prior relationship, and the householder's initiative (seeing, addressing, hiring) crosses that distance to draw them into engaged relationship (a wage-labor bond). No occurrence in this subgroup depicts idleness operating differently within an existing close relational bond (e.g. family, covenant partner) for comparison.",answered-no-flag,relational,char-answers,G0692,idle,idle,"[""M67"", ""T2""]","And going out about the third hour he saw others standing idle in the marketplace,",Mat 20:3,M67_A_dispositional_idleness,Idleness as inert state or condition,M67_A_dispositional_idleness,M67,Sloth & Diligence,D4.1.1,G0692,"And going out about the third hour he saw others standing idle in the marketplace,",D4.1.1,relational,"Does the evidence show the characteristic operating differently within existing relational bonds versus across relational distance or difference; if so, how?"
636,862,,"Yes -- in Matt.20.3-6, idleness operates across relational distance: the idle men and the householder are not bound by prior relationship, and the householder's initiative (seeing, addressing, hiring) crosses that distance to draw them into engaged relationship (a wage-labor bond). No occurrence in this subgroup depicts idleness operating differently within an existing close relational bond (e.g. family, covenant partner) for comparison.",answered-no-flag,relational,char-answers,G0692,idle,idle,"[""M67"", ""T2""]","And about the eleventh hour he went out and found others standing. And he said to them, ‘ Why do you stand here idle all day?’",Mat 20:6,M67_A_dispositional_idleness,Idleness as inert state or condition,M67_A_dispositional_idleness,M67,Sloth & Diligence,D4.1.1,G0692,"And about the eleventh hour he went out and found others standing. And he said to them, ‘ Why do you stand here idle all day?’",D4.1.1,relational,"Does the evidence show the characteristic operating differently within existing relational bonds versus across relational distance or difference; if so, how?"
637,863,,"The subgroup's evidence shows no covenantal framing at all -- Matt.20.3/6's hiring scenario is a general economic/marketplace relationship, Eccl.10.18's indolence concerns a household's physical structure, and 2Pet.2.3's non-idle condemnation concerns divine judgment generally, not a covenant party specifically. The characteristic thus operates outside any covenantal boundary in this subgroup's own evidence.",answered-no-flag,relational,char-answers,G0692,idle,idle,"[""M67"", ""T2""]","And going out about the third hour he saw others standing idle in the marketplace,",Mat 20:3,M67_A_dispositional_idleness,Idleness as inert state or condition,M67_A_dispositional_idleness,M67,Sloth & Diligence,D4.1.2,G0692,"And going out about the third hour he saw others standing idle in the marketplace,",D4.1.2,relational,"Does the characteristic operate within covenantal contexts only, or does it cross covenantal boundaries, as the evidence shows?"
637,864,,"The subgroup's evidence shows no covenantal framing at all -- Matt.20.3/6's hiring scenario is a general economic/marketplace relationship, Eccl.10.18's indolence concerns a household's physical structure, and 2Pet.2.3's non-idle condemnation concerns divine judgment generally, not a covenant party specifically. The characteristic thus operates outside any covenantal boundary in this subgroup's own evidence.",answered-no-flag,relational,char-answers,H8220,idleness,indolence,"[""M67"", ""T2""]","Through sloth the roof sinks in, and through indolence the house leaks.",Ecc 10:18,M67_A_dispositional_idleness,Idleness as inert state or condition,M67_A_dispositional_idleness,M67,Sloth & Diligence,D4.1.2,H8220,"Through sloth the roof sinks in, and through indolence the house leaks.",D4.1.2,relational,"Does the characteristic operate within covenantal contexts only, or does it cross covenantal boundaries, as the evidence shows?"
637,865,,"The subgroup's evidence shows no covenantal framing at all -- Matt.20.3/6's hiring scenario is a general economic/marketplace relationship, Eccl.10.18's indolence concerns a household's physical structure, and 2Pet.2.3's non-idle condemnation concerns divine judgment generally, not a covenant party specifically. The characteristic thus operates outside any covenantal boundary in this subgroup's own evidence.",answered-no-flag,relational,char-answers,G0691,be idle,idle,"[""M67"", ""T2""]","And in their greed they will exploit you with false words. Their condemnation from long ago is not idle, and their destruction is not asleep.",2Pe 2:3,M67_A_dispositional_idleness,Idleness as inert state or condition,M67_A_dispositional_idleness,M67,Sloth & Diligence,D4.1.2,G0691,"And in their greed they will exploit you with false words. Their condemnation from long ago is not idle, and their destruction is not asleep.",D4.1.2,relational,"Does the characteristic operate within covenantal contexts only, or does it cross covenantal boundaries, as the evidence shows?"
638,866,,"The relational scope is broad and non-exclusive: any unemployed person (Matt.20.3/6, general laborers), any negligent householder (Eccl.10.18), and even an abstract entity like condemnation (2Pet.2.3, via personification) can be described by this characteristic. No particular relational group is excluded by the vocabulary itself; the term applies wherever the relevant absence-of-work condition holds, literally or figuratively.",answered-no-flag,relational,char-answers,G0692,idle,idle,"[""M67"", ""T2""]","And going out about the third hour he saw others standing idle in the marketplace,",Mat 20:3,M67_A_dispositional_idleness,Idleness as inert state or condition,M67_A_dispositional_idleness,M67,Sloth & Diligence,D4.1.3,G0692,"And going out about the third hour he saw others standing idle in the marketplace,",D4.1.3,relational,What does the evidence show about the relational scope of the characteristic — who is included and who is not?
638,867,,"The relational scope is broad and non-exclusive: any unemployed person (Matt.20.3/6, general laborers), any negligent householder (Eccl.10.18), and even an abstract entity like condemnation (2Pet.2.3, via personification) can be described by this characteristic. No particular relational group is excluded by the vocabulary itself; the term applies wherever the relevant absence-of-work condition holds, literally or figuratively.",answered-no-flag,relational,char-answers,H8220,idleness,indolence,"[""M67"", ""T2""]","Through sloth the roof sinks in, and through indolence the house leaks.",Ecc 10:18,M67_A_dispositional_idleness,Idleness as inert state or condition,M67_A_dispositional_idleness,M67,Sloth & Diligence,D4.1.3,H8220,"Through sloth the roof sinks in, and through indolence the house leaks.",D4.1.3,relational,What does the evidence show about the relational scope of the characteristic — who is included and who is not?
638,868,,"The relational scope is broad and non-exclusive: any unemployed person (Matt.20.3/6, general laborers), any negligent householder (Eccl.10.18), and even an abstract entity like condemnation (2Pet.2.3, via personification) can be described by this characteristic. No particular relational group is excluded by the vocabulary itself; the term applies wherever the relevant absence-of-work condition holds, literally or figuratively.",answered-no-flag,relational,char-answers,G0691,be idle,idle,"[""M67"", ""T2""]","And in their greed they will exploit you with false words. Their condemnation from long ago is not idle, and their destruction is not asleep.",2Pe 2:3,M67_A_dispositional_idleness,Idleness as inert state or condition,M67_A_dispositional_idleness,M67,Sloth & Diligence,D4.1.3,G0691,"And in their greed they will exploit you with false words. Their condemnation from long ago is not idle, and their destruction is not asleep.",D4.1.3,relational,What does the evidence show about the relational scope of the characteristic — who is included and who is not?
639,869,,"Idleness's own evidence trail shows it consistently as an absence-condition rather than a positive attribute rooted in the divine image; where the person's role in the image is engaged, it is through productive/faithful activity (implied opposite), not through idleness itself. Idleness's presence marks a deficit relative to the image's expected functioning (working, fruitbearing), not a positive instantiation of it.",answered-no-flag,relational,char-answers,G0692,idle,idle,"[""M67"", ""T2""]","And going out about the third hour he saw others standing idle in the marketplace,",Mat 20:3,M67_A_dispositional_idleness,Idleness as inert state or condition,M67_A_dispositional_idleness,M67,Sloth & Diligence,D5.1.2,G0692,"And going out about the third hour he saw others standing idle in the marketplace,",D5.1.2,relational,What does the pattern of presence/absence found in D5.1.1 indicate for the characteristic's place in the human person and in the divine image?
639,870,,"Idleness's own evidence trail shows it consistently as an absence-condition rather than a positive attribute rooted in the divine image; where the person's role in the image is engaged, it is through productive/faithful activity (implied opposite), not through idleness itself. Idleness's presence marks a deficit relative to the image's expected functioning (working, fruitbearing), not a positive instantiation of it.",answered-no-flag,relational,char-answers,H8220,idleness,indolence,"[""M67"", ""T2""]","Through sloth the roof sinks in, and through indolence the house leaks.",Ecc 10:18,M67_A_dispositional_idleness,Idleness as inert state or condition,M67_A_dispositional_idleness,M67,Sloth & Diligence,D5.1.2,H8220,"Through sloth the roof sinks in, and through indolence the house leaks.",D5.1.2,relational,What does the pattern of presence/absence found in D5.1.1 indicate for the characteristic's place in the human person and in the divine image?
640,871,,"None -- idleness, as the negative pole of a work/diligence characteristic, does not itself instantiate an aspect of divine likeness in the subgroup's evidence; if anything, its opposite (diligent labor, reflecting God's own creative/working activity) would be the candidate for divine-likeness instantiation, not idleness itself.",answered-no-flag,relational,char-answers,G0692,idle,idle,"[""M67"", ""T2""]","And going out about the third hour he saw others standing idle in the marketplace,",Mat 20:3,M67_A_dispositional_idleness,Idleness as inert state or condition,M67_A_dispositional_idleness,M67,Sloth & Diligence,D5.3.1,G0692,"And going out about the third hour he saw others standing idle in the marketplace,",D5.3.1,relational,"From the characteristic's God-relation (D5.1/D7.6) and its role (D10.1/D11.1), what aspect of the divine likeness, if any, does it instantiate in the person? Record the aspect, or record none."
640,872,,"None -- idleness, as the negative pole of a work/diligence characteristic, does not itself instantiate an aspect of divine likeness in the subgroup's evidence; if anything, its opposite (diligent labor, reflecting God's own creative/working activity) would be the candidate for divine-likeness instantiation, not idleness itself.",answered-no-flag,relational,char-answers,H8220,idleness,indolence,"[""M67"", ""T2""]","Through sloth the roof sinks in, and through indolence the house leaks.",Ecc 10:18,M67_A_dispositional_idleness,Idleness as inert state or condition,M67_A_dispositional_idleness,M67,Sloth & Diligence,D5.3.1,H8220,"Through sloth the roof sinks in, and through indolence the house leaks.",D5.3.1,relational,"From the characteristic's God-relation (D5.1/D7.6) and its role (D10.1/D11.1), what aspect of the divine likeness, if any, does it instantiate in the person? Record the aspect, or record none."
641,873,,"Not shared between God and the person -- idleness/indolence is exclusively a creaturely condition in this subgroup's evidence (unemployed laborers, negligent hands, decaying houses); where the term touches the divine at all (2Pet.2.3), it is applied negatively/rhetorically to deny that God's condemnation shares this creaturely defect, reinforcing that idleness itself is not an attribute of God.",answered-no-flag,relational,char-answers,G0692,idle,idle,"[""M67"", ""T2""]","And going out about the third hour he saw others standing idle in the marketplace,",Mat 20:3,M67_A_dispositional_idleness,Idleness as inert state or condition,M67_A_dispositional_idleness,M67,Sloth & Diligence,D5.3.2,G0692,"And going out about the third hour he saw others standing idle in the marketplace,",D5.3.2,relational,"Across the evidence, is the characteristic shared between God and the person, or an exclusively creaturely analogue to something in God?"
641,874,,"Not shared between God and the person -- idleness/indolence is exclusively a creaturely condition in this subgroup's evidence (unemployed laborers, negligent hands, decaying houses); where the term touches the divine at all (2Pet.2.3), it is applied negatively/rhetorically to deny that God's condemnation shares this creaturely defect, reinforcing that idleness itself is not an attribute of God.",answered-no-flag,relational,char-answers,G0691,be idle,idle,"[""M67"", ""T2""]","And in their greed they will exploit you with false words. Their condemnation from long ago is not idle, and their destruction is not asleep.",2Pe 2:3,M67_A_dispositional_idleness,Idleness as inert state or condition,M67_A_dispositional_idleness,M67,Sloth & Diligence,D5.3.2,G0691,"And in their greed they will exploit you with false words. Their condemnation from long ago is not idle, and their destruction is not asleep.",D5.3.2,relational,"Across the evidence, is the characteristic shared between God and the person, or an exclusively creaturely analogue to something in God?"
642,875,,"Where idleness is present in a person (Matt.20.3/6 circumstantially, or the cluster's 1Tim.5.13/Titus.1.12 morally), the subgroup's own evidence does not draw an explicit connection to the condition of the divine image; the texts address economic/social/moral consequence, not imago Dei theology. No such indication is evidenced within this subgroup's own verses.",answered-no-flag,relational,char-answers,G0692,idle,idle,"[""M67"", ""T2""]","And going out about the third hour he saw others standing idle in the marketplace,",Mat 20:3,M67_A_dispositional_idleness,Idleness as inert state or condition,M67_A_dispositional_idleness,M67,Sloth & Diligence,D5.3.3,G0692,"And going out about the third hour he saw others standing idle in the marketplace,",D5.3.3,relational,"Where the characteristic is present or absent in a person, what does that indicate about the condition of the divine image in them — or is no such indication evidenced?"
643,876,,"The pattern shows idleness engaging bodily/behavioural and social levels but never explicitly the spirit level: Matt.20.3/6 engages the body (standing) and social/economic status (unemployed); Eccl.10.18 explicitly engages the body via 'hands' (H8220 idiomatically construct with hands) with a functional body link -- slack hands functionally cause structural decay, an indicative-and-functional link rather than merely expressive. No occurrence engages the spirit/soul level directly; the seat of idleness in this subgroup's evidence is external/behavioural and physical, not internal/spiritual.",answered-no-flag,constitutional,char-answers,G0692,idle,idle,"[""M67"", ""T2""]","And going out about the third hour he saw others standing idle in the marketplace,",Mat 20:3,M67_A_dispositional_idleness,Idleness as inert state or condition,M67_A_dispositional_idleness,M67,Sloth & Diligence,D6.1.2,G0692,"And going out about the third hour he saw others standing idle in the marketplace,",D6.1.2,constitutional,"Across the verses, what does the pattern of engaged and absent levels indicate — the characteristic's depth and seat, the levels it never engages, and (for any body link) whether the link is emphatic, functional, expressive, indicative, or mediating?"
643,877,,"The pattern shows idleness engaging bodily/behavioural and social levels but never explicitly the spirit level: Matt.20.3/6 engages the body (standing) and social/economic status (unemployed); Eccl.10.18 explicitly engages the body via 'hands' (H8220 idiomatically construct with hands) with a functional body link -- slack hands functionally cause structural decay, an indicative-and-functional link rather than merely expressive. No occurrence engages the spirit/soul level directly; the seat of idleness in this subgroup's evidence is external/behavioural and physical, not internal/spiritual.",answered-no-flag,constitutional,char-answers,H8220,idleness,indolence,"[""M67"", ""T2""]","Through sloth the roof sinks in, and through indolence the house leaks.",Ecc 10:18,M67_A_dispositional_idleness,Idleness as inert state or condition,M67_A_dispositional_idleness,M67,Sloth & Diligence,D6.1.2,H8220,"Through sloth the roof sinks in, and through indolence the house leaks.",D6.1.2,constitutional,"Across the verses, what does the pattern of engaged and absent levels indicate — the characteristic's depth and seat, the levels it never engages, and (for any body link) whether the link is emphatic, functional, expressive, indicative, or mediating?"
644,878,,"In Eccl.10.18 the body link runs from inner slackness (indolence as a disposition) outward through the hands (body) to external material effect (house decay) -- a functional, one-directional expression of an inner condition through bodily inaction, with no feedback loop depicted from the body back to the soul within this verse.",answered-no-flag,constitutional,char-answers,H8220,idleness,indolence,"[""M67"", ""T2""]","Through sloth the roof sinks in, and through indolence the house leaks.",Ecc 10:18,M67_A_dispositional_idleness,Idleness as inert state or condition,M67_A_dispositional_idleness,M67,Sloth & Diligence,D6.2.1,H8220,"Through sloth the roof sinks in, and through indolence the house leaks.",D6.2.1,constitutional,"Where a body link exists (from the D6.1.1 audit), in which direction does it run — soul/spirit expressing through the body, the body feeding back to the soul, or both — and what follows from that direction? If no body link, record none."
645,879,,"In Matt.20.3-6, idleness does not move across constitutional levels within the person but is acted upon from an external source (the householder's initiative) which draws the idle person out of that state into engaged work -- movement is thus person-to-person, external-to-internal, not spirit-to-soul-to-body. In Eccl.10.18 there is no depicted movement across levels; slack hands (body) simply correlate with/cause decay, a static rather than transitional pattern. No angelic/adversarial movement is shown anywhere in this subgroup.",answered-no-flag,constitutional,char-answers,G0692,idle,idle,"[""M67"", ""T2""]","And going out about the third hour he saw others standing idle in the marketplace,",Mat 20:3,M67_A_dispositional_idleness,Idleness as inert state or condition,M67_A_dispositional_idleness,M67,Sloth & Diligence,D6.3.1,G0692,"And going out about the third hour he saw others standing idle in the marketplace,",D6.3.1,constitutional,"Does the characteristic move across constitutional levels (spirit→soul→body), or onto the person from an external source — including another spirit (angelic or adversarial) — or in another direction; and if so in what sequence or pattern? If no movement, record none."
645,880,,"In Matt.20.3-6, idleness does not move across constitutional levels within the person but is acted upon from an external source (the householder's initiative) which draws the idle person out of that state into engaged work -- movement is thus person-to-person, external-to-internal, not spirit-to-soul-to-body. In Eccl.10.18 there is no depicted movement across levels; slack hands (body) simply correlate with/cause decay, a static rather than transitional pattern. No angelic/adversarial movement is shown anywhere in this subgroup.",answered-no-flag,constitutional,char-answers,H8220,idleness,indolence,"[""M67"", ""T2""]","Through sloth the roof sinks in, and through indolence the house leaks.",Ecc 10:18,M67_A_dispositional_idleness,Idleness as inert state or condition,M67_A_dispositional_idleness,M67,Sloth & Diligence,D6.3.1,H8220,"Through sloth the roof sinks in, and through indolence the house leaks.",D6.3.1,constitutional,"Does the characteristic move across constitutional levels (spirit→soul→body), or onto the person from an external source — including another spirit (angelic or adversarial) — or in another direction; and if so in what sequence or pattern? If no movement, record none."
646,881,,"Not applicable in the sense the question intends (God extending idleness to a person) -- rather 2Pet.2.3 denies that God's own condemnation is idle; God's judicial activity is shown as unconditionally and inherently operative ('not idle'), not something extended conditionally to a recipient.",no-human-context,relational,char-answers,G0691,be idle,idle,"[""M67"", ""T2""]","And in their greed they will exploit you with false words. Their condemnation from long ago is not idle, and their destruction is not asleep.",2Pe 2:3,M67_A_dispositional_idleness,Idleness as inert state or condition,M67_A_dispositional_idleness,M67,Sloth & Diligence,D7.1.2,G0691,"And in their greed they will exploit you with false words. Their condemnation from long ago is not idle, and their destruction is not asleep.",D7.1.2,relational,"On what basis does God extend the characteristic — conditional, unconditional, covenantal, or responsive — as the evidence shows?"
647,882,,"By denying idleness of condemnation, 2Pet.2.3 shows God's disposition toward the human person (specifically the false teachers/exploiters) as one of vigilant, unrelenting justice -- God is not passive or forgetful toward wrongdoing but actively moving it toward destruction, indicating a disposition of active moral seriousness rather than indifference.",answered-no-flag,relational,char-answers,G0691,be idle,idle,"[""M67"", ""T2""]","And in their greed they will exploit you with false words. Their condemnation from long ago is not idle, and their destruction is not asleep.",2Pe 2:3,M67_A_dispositional_idleness,Idleness as inert state or condition,M67_A_dispositional_idleness,M67,Sloth & Diligence,D7.1.3,G0691,"And in their greed they will exploit you with false words. Their condemnation from long ago is not idle, and their destruction is not asleep.",D7.1.3,relational,What does God's extension of the characteristic show about his disposition toward the human person?
648,883,,"In Matt.20.3-6, uptake of engaged work (the opposite of idleness) occurs when the idle men respond to the householder's address and go to the vineyard -- willingness to answer the call and readiness to work are the inner conditions accompanying the end of idleness; no blocking condition is depicted since they comply.",answered-no-flag,relational,char-answers,G0692,idle,idle,"[""M67"", ""T2""]","And about the eleventh hour he went out and found others standing. And he said to them, ‘ Why do you stand here idle all day?’",Mat 20:6,M67_A_dispositional_idleness,Idleness as inert state or condition,M67_A_dispositional_idleness,M67,Sloth & Diligence,D7.3.2,G0692,"And about the eleventh hour he went out and found others standing. And he said to them, ‘ Why do you stand here idle all day?’",D7.3.2,relational,What inner conditions accompany or block uptake of the characteristic from another person?
649,884,,"The origin is multiple and context-dependent: in Matt.20.3/6 idleness originates from lack of employment opportunity (external/circumstantial origin); in Eccl.10.18 it originates from personal neglect (internal/moral origin, slack hands); in 2Pet.2.3 the 'origin' in view is negated altogether -- condemnation's non-idleness originates in God's own settled decree ('from long ago'). Origin thus shifts across circumstantial, moral, and divine-decretal registers depending on context.",answered-no-flag,origin,char-answers,G0692,idle,idle,"[""M67"", ""T2""]","And going out about the third hour he saw others standing idle in the marketplace,",Mat 20:3,M67_A_dispositional_idleness,Idleness as inert state or condition,M67_A_dispositional_idleness,M67,Sloth & Diligence,D7.5.2,G0692,"And going out about the third hour he saw others standing idle in the marketplace,",D7.5.2,origin,"Across the verses, is the origin single or multiple, and does it change with context?"
649,885,,"The origin is multiple and context-dependent: in Matt.20.3/6 idleness originates from lack of employment opportunity (external/circumstantial origin); in Eccl.10.18 it originates from personal neglect (internal/moral origin, slack hands); in 2Pet.2.3 the 'origin' in view is negated altogether -- condemnation's non-idleness originates in God's own settled decree ('from long ago'). Origin thus shifts across circumstantial, moral, and divine-decretal registers depending on context.",answered-no-flag,origin,char-answers,H8220,idleness,indolence,"[""M67"", ""T2""]","Through sloth the roof sinks in, and through indolence the house leaks.",Ecc 10:18,M67_A_dispositional_idleness,Idleness as inert state or condition,M67_A_dispositional_idleness,M67,Sloth & Diligence,D7.5.2,H8220,"Through sloth the roof sinks in, and through indolence the house leaks.",D7.5.2,origin,"Across the verses, is the origin single or multiple, and does it change with context?"
649,886,,"The origin is multiple and context-dependent: in Matt.20.3/6 idleness originates from lack of employment opportunity (external/circumstantial origin); in Eccl.10.18 it originates from personal neglect (internal/moral origin, slack hands); in 2Pet.2.3 the 'origin' in view is negated altogether -- condemnation's non-idleness originates in God's own settled decree ('from long ago'). Origin thus shifts across circumstantial, moral, and divine-decretal registers depending on context.",answered-no-flag,origin,char-answers,G0691,be idle,idle,"[""M67"", ""T2""]","And in their greed they will exploit you with false words. Their condemnation from long ago is not idle, and their destruction is not asleep.",2Pe 2:3,M67_A_dispositional_idleness,Idleness as inert state or condition,M67_A_dispositional_idleness,M67,Sloth & Diligence,D7.5.2,G0691,"And in their greed they will exploit you with false words. Their condemnation from long ago is not idle, and their destruction is not asleep.",D7.5.2,origin,"Across the verses, is the origin single or multiple, and does it change with context?"
650,887,,"The subgroup engages the faculties of perception/observation (someone 'sees' the idle men, Matt.20.3), speech/address (the householder questions them, Matt.20.6), and bodily instrument (hands, Eccl.10.18), but consistently does not engage the will/mind in any depicted inner deliberation, nor the faculty of desire or affection. This pattern indicates idleness's nature as primarily an observable external/behavioural condition rather than an inwardly-originated faculty-driven act -- it is detected and addressed from outside more than it is chosen and felt from within, within this evidence.",answered-no-flag,faculty,char-answers,G0692,idle,idle,"[""M67"", ""T2""]","And going out about the third hour he saw others standing idle in the marketplace,",Mat 20:3,M67_A_dispositional_idleness,Idleness as inert state or condition,M67_A_dispositional_idleness,M67,Sloth & Diligence,F0.1.2,G0692,"And going out about the third hour he saw others standing idle in the marketplace,",F0.1.2,faculty,"Across the verses, what does the pattern of engagement and non-engagement with the faculties indicate about the characteristic's nature?"
