stepGloss,surface,role,cluster_code,short_name,cluster_subgroup_code,question_code,strong,text,id,meaning_source,obs_text,question_text
diligence,effort,"[""M67""]",M67,Sloth & Diligence,M67_C_earnest_diligence,,G4710,"For this very reason, make every effort to supplement your faith with virtue, and virtue with knowledge,",608,,"G4710 is exclusively nominal across all twelve of its occurrences (N-ASF, N-GSF, N-DSF forms), meaning the subgroup's noun-member consistently names diligence/zeal/haste as a possessable, giveable, or measurable quality (something one 'shows', 'has produced in you', 'puts into a heart', or is measured 'by') -- structurally opposite to G4709's pure manner-of-action adverbial function. This is the clearest grammatical-role divergence between the two subgroup members: G4710 names the THING, G4709 describes the HOW.",
diligence,earnest care,"[""M67""]",M67,Sloth & Diligence,M67_C_earnest_diligence,,G4710,"But thanks be to God, who put into the heart of Titus the same earnest care I have for you.",608,,"G4710 is exclusively nominal across all twelve of its occurrences (N-ASF, N-GSF, N-DSF forms), meaning the subgroup's noun-member consistently names diligence/zeal/haste as a possessable, giveable, or measurable quality (something one 'shows', 'has produced in you', 'puts into a heart', or is measured 'by') -- structurally opposite to G4709's pure manner-of-action adverbial function. This is the clearest grammatical-role divergence between the two subgroup members: G4710 names the THING, G4709 describes the HOW.",
diligence,haste,"[""M67""]",M67,Sloth & Diligence,M67_C_earnest_diligence,,G4710,"In those days Mary arose and went with haste into the hill country, to a town in Judah,",608,,"G4710 is exclusively nominal across all twelve of its occurrences (N-ASF, N-GSF, N-DSF forms), meaning the subgroup's noun-member consistently names diligence/zeal/haste as a possessable, giveable, or measurable quality (something one 'shows', 'has produced in you', 'puts into a heart', or is measured 'by') -- structurally opposite to G4709's pure manner-of-action adverbial function. This is the clearest grammatical-role divergence between the two subgroup members: G4710 names the THING, G4709 describes the HOW.",
diligence,haste,"[""M67""]",M67,Sloth & Diligence,M67_C_earnest_diligence,,G4710,"And she came in immediately with haste to the king and asked, saying, “I want you to give me at once the head of John the Baptist on a platter.”",609,,"G4710's occurrence list shows a wider register-range than G4709's: it covers pure physical haste with no moral overtone (Mark 6:25, Herodias's daughter rushing to the king with a grim request; Luke 1:39, Mary's journey), alongside heavily moralized/evidentiary senses in the Pauline corpus (2Cor 7:11-12, 8:7-8; used as proof of sincerity of repentance or love) and paired-virtue senses (Rom 12:8, 12:11; Heb 6:11; 2Pet 1:5, chained with faith/virtue/knowledge). G4709's three occurrences, by contrast, are uniformly positive/earnest in register (pleading, searching, doing one's best) with no neutral-or-negative-context instance comparable to Mark 6:25's use for a request tied to John the Baptist's beheading -- showing G4710 tolerates a broader range of surrounding moral valence than G4709 does within this subgroup.",
diligence,haste,"[""M67""]",M67,Sloth & Diligence,M67_C_earnest_diligence,,G4710,"In those days Mary arose and went with haste into the hill country, to a town in Judah,",609,,"G4710's occurrence list shows a wider register-range than G4709's: it covers pure physical haste with no moral overtone (Mark 6:25, Herodias's daughter rushing to the king with a grim request; Luke 1:39, Mary's journey), alongside heavily moralized/evidentiary senses in the Pauline corpus (2Cor 7:11-12, 8:7-8; used as proof of sincerity of repentance or love) and paired-virtue senses (Rom 12:8, 12:11; Heb 6:11; 2Pet 1:5, chained with faith/virtue/knowledge). G4709's three occurrences, by contrast, are uniformly positive/earnest in register (pleading, searching, doing one's best) with no neutral-or-negative-context instance comparable to Mark 6:25's use for a request tied to John the Baptist's beheading -- showing G4710 tolerates a broader range of surrounding moral valence than G4709 does within this subgroup.",
diligence,earnestness,"[""M67""]",M67,Sloth & Diligence,M67_C_earnest_diligence,,G4710,"For see what earnestness this godly grief has produced in you, but also what eagerness to clear yourselves, what indignation, what fear, what longing, what zeal, what punishment! At every point you have proved yourselves innocent in the matter.",609,,"G4710's occurrence list shows a wider register-range than G4709's: it covers pure physical haste with no moral overtone (Mark 6:25, Herodias's daughter rushing to the king with a grim request; Luke 1:39, Mary's journey), alongside heavily moralized/evidentiary senses in the Pauline corpus (2Cor 7:11-12, 8:7-8; used as proof of sincerity of repentance or love) and paired-virtue senses (Rom 12:8, 12:11; Heb 6:11; 2Pet 1:5, chained with faith/virtue/knowledge). G4709's three occurrences, by contrast, are uniformly positive/earnest in register (pleading, searching, doing one's best) with no neutral-or-negative-context instance comparable to Mark 6:25's use for a request tied to John the Baptist's beheading -- showing G4710 tolerates a broader range of surrounding moral valence than G4709 does within this subgroup.",
diligently,earnestly,"[""M67"", ""T2""]",M67,Sloth & Diligence,M67_C_earnest_diligence,,G4709,"And when they came to Jesus, they pleaded with him earnestly, saying, “He is worthy to have you do this for him,",610,,"G4709 never occurs paired in the same verse with G4710 anywhere in the NT corpus given -- the two subgroup members are never co-present in a single verse, so any synergy between them must be established at the strong-comparison level (as done in these observations) rather than observed as direct verse-level combination.",
diligently,earnestly,"[""M67"", ""T2""]",M67,Sloth & Diligence,M67_C_earnest_diligence,,G4709,but when he arrived in Rome he searched for me earnestly and found me—,610,,"G4709 never occurs paired in the same verse with G4710 anywhere in the NT corpus given -- the two subgroup members are never co-present in a single verse, so any synergy between them must be established at the strong-comparison level (as done in these observations) rather than observed as direct verse-level combination.",
diligently,Do your best,"[""M67"", ""T2""]",M67,Sloth & Diligence,M67_C_earnest_diligence,,G4709,Do your best to speed Zenas the lawyer and Apollos on their way; see that they lack nothing.,610,,"G4709 never occurs paired in the same verse with G4710 anywhere in the NT corpus given -- the two subgroup members are never co-present in a single verse, so any synergy between them must be established at the strong-comparison level (as done in these observations) rather than observed as direct verse-level combination.",
diligence,zeal,"[""M67""]",M67,Sloth & Diligence,M67_C_earnest_diligence,,G4710,"Do not be slothful in zeal, be fervent in spirit, serve the Lord.",611,,"Rom.12.11 (G4710, 'zeal') sits at the cluster's own anchor verse, directly opposed there to okneros/idleness within the same clause ('not slothful in zeal') -- this is the one occurrence across both subgroup members where the positive-pole/negative-pole contrast basic to the whole M67 cluster is made explicit in the very same verse, a structural role neither G4709 nor any other G4710 occurrence carries so directly.",
diligently,Do your best,"[""M67"", ""T2""]",M67,Sloth & Diligence,M67_C_earnest_diligence,,G4709,Do your best to speed Zenas the lawyer and Apollos on their way; see that they lack nothing.,612,strong_lexicon.lsj,"The cognate adjective spoudaios underlying G4709's adverb form and the noun spoudē (G4710) both derive from the same root and, per LSJ, both range in classical usage from purely physical 'haste, quick' senses to moral-qualitative senses ('good, excellent, earnest, zealous'), confirming that the arc of meaning-broadening documented separately for each strong in Stage 1 is in fact one shared inherited semantic development, not two independent developments -- the subgroup's two members are best read as adverb/noun forms of a single underlying concept-family rather than as distinct concepts that happen to cluster together.",
diligently,full,"[""M67"", ""T2""]",M67,Sloth & Diligence,M67_D_administrative_thoroughness,,H0149,"Whatever is decreed by the God of heaven, let it be done in full for the house of the God of heaven, lest his wrath be against the realm of the king and his sons.",613,strong_meaning_tree,"H0149 (Ezra.7.23, 'full') and H0629 share the same administrative-Aramaic sense of complete, exact execution of a decree, and both occur in Ezra's royal-correspondence chapters modifying verbs of official compliance (H5648 'done') rather than describing a person's disposition -- the two terms are functionally interchangeable as intensifiers of thoroughness within this register.",
diligently,full,"[""M67"", ""T2""]",M67,Sloth & Diligence,M67_D_administrative_thoroughness,,H0629,"Moreover, I make a decree regarding what you shall do for these elders of the Jews for the rebuilding of this house of God. The cost is to be paid to these men in full and without delay from the royal revenue, the tribute of the province from Beyond the River.",614,strong_meaning_tree,"H0629 (Ezra.6.8, 6.12, 6.13, 7.17, 7.21) and H0149 (Ezra.7.23) both surface in the same Ezra decree-cycle, both are pure adverbs (AD) with no nominal/verbal form, and both attach to acts of provisioning or executing a royal/divine command -- confirming the two strongs occupy the same narrow administrative niche of 'thoroughness of compliance' rather than distinct semantic territories.",
diligently,diligence,"[""M67"", ""T2""]",M67,Sloth & Diligence,M67_D_administrative_thoroughness,,H0629,"May the God who has caused his name to dwell there overthrow any king or people who shall put out a hand to alter this, or to destroy this house of God that is in Jerusalem. I Darius make a decree; let it be done with all diligence.”",614,strong_meaning_tree,"H0629 (Ezra.6.8, 6.12, 6.13, 7.17, 7.21) and H0149 (Ezra.7.23) both surface in the same Ezra decree-cycle, both are pure adverbs (AD) with no nominal/verbal form, and both attach to acts of provisioning or executing a royal/divine command -- confirming the two strongs occupy the same narrow administrative niche of 'thoroughness of compliance' rather than distinct semantic territories.",
diligently,diligence,"[""M67"", ""T2""]",M67,Sloth & Diligence,M67_D_administrative_thoroughness,,H0629,"Then, according to the word sent by Darius the king, Tattenai, the governor of the province Beyond the River, Shethar-bozenai, and their associates did with all diligence what Darius the king had ordered.",614,strong_meaning_tree,"H0629 (Ezra.6.8, 6.12, 6.13, 7.17, 7.21) and H0149 (Ezra.7.23) both surface in the same Ezra decree-cycle, both are pure adverbs (AD) with no nominal/verbal form, and both attach to acts of provisioning or executing a royal/divine command -- confirming the two strongs occupy the same narrow administrative niche of 'thoroughness of compliance' rather than distinct semantic territories.",
diligently,diligence,"[""M67"", ""T2""]",M67,Sloth & Diligence,M67_D_administrative_thoroughness,,H0629,"With this money, then, you shall with all diligence buy bulls, rams, and lambs, with their grain offerings and their drink offerings, and you shall offer them on the altar of the house of your God that is in Jerusalem.",614,strong_meaning_tree,"H0629 (Ezra.6.8, 6.12, 6.13, 7.17, 7.21) and H0149 (Ezra.7.23) both surface in the same Ezra decree-cycle, both are pure adverbs (AD) with no nominal/verbal form, and both attach to acts of provisioning or executing a royal/divine command -- confirming the two strongs occupy the same narrow administrative niche of 'thoroughness of compliance' rather than distinct semantic territories.",
diligently,diligence,"[""M67"", ""T2""]",M67,Sloth & Diligence,M67_D_administrative_thoroughness,,H0629,"“And I, Artaxerxes the king, make a decree to all the treasurers in the province Beyond the River: Whatever Ezra the priest, the scribe of the Law of the God of heaven, requires of you, let it be done with all diligence,",614,strong_meaning_tree,"H0629 (Ezra.6.8, 6.12, 6.13, 7.17, 7.21) and H0149 (Ezra.7.23) both surface in the same Ezra decree-cycle, both are pure adverbs (AD) with no nominal/verbal form, and both attach to acts of provisioning or executing a royal/divine command -- confirming the two strongs occupy the same narrow administrative niche of 'thoroughness of compliance' rather than distinct semantic territories.",
diligently,strictly,"[""M67"", ""T2""]",M67,Sloth & Diligence,M67_D_administrative_thoroughness,,H0629,"Whoever will not obey the law of your God and the law of the king, let judgment be strictly executed on him, whether for death or for banishment or for confiscation of his goods or for imprisonment.”",615,strong_meaning_tree,"H0629 shows a far wider occurrence spread (7 verses) and a broader register than H0149's single occurrence: H0629 covers financial payment (6.8), the royal decree formula 'with all diligence' (6.12, 7.21), ongoing building progress (5.8), judicial severity/'strictly' (7.26), and cultic purchase/offering (7.17), whereas H0149's lone attestation (7.23) sits specifically in the preventive-of-wrath register tied to temple provisioning -- H0629 is the general-purpose administrative-thoroughness adverb of the corpus while H0149 appears as a narrower, single-context reinforcement of the same idea.",
diligently,diligently,"[""M67"", ""T2""]",M67,Sloth & Diligence,M67_D_administrative_thoroughness,,H0629,"Be it known to the king that we went to the province of Judah, to the house of the great God. It is being built with huge stones, and timber is laid in the walls. This work goes on diligently and prospers in their hands.",615,strong_meaning_tree,"H0629 shows a far wider occurrence spread (7 verses) and a broader register than H0149's single occurrence: H0629 covers financial payment (6.8), the royal decree formula 'with all diligence' (6.12, 7.21), ongoing building progress (5.8), judicial severity/'strictly' (7.26), and cultic purchase/offering (7.17), whereas H0149's lone attestation (7.23) sits specifically in the preventive-of-wrath register tied to temple provisioning -- H0629 is the general-purpose administrative-thoroughness adverb of the corpus while H0149 appears as a narrower, single-context reinforcement of the same idea.",
diligently,diligence,"[""M67"", ""T2""]",M67,Sloth & Diligence,M67_D_administrative_thoroughness,,H0629,"With this money, then, you shall with all diligence buy bulls, rams, and lambs, with their grain offerings and their drink offerings, and you shall offer them on the altar of the house of your God that is in Jerusalem.",615,strong_meaning_tree,"H0629 shows a far wider occurrence spread (7 verses) and a broader register than H0149's single occurrence: H0629 covers financial payment (6.8), the royal decree formula 'with all diligence' (6.12, 7.21), ongoing building progress (5.8), judicial severity/'strictly' (7.26), and cultic purchase/offering (7.17), whereas H0149's lone attestation (7.23) sits specifically in the preventive-of-wrath register tied to temple provisioning -- H0629 is the general-purpose administrative-thoroughness adverb of the corpus while H0149 appears as a narrower, single-context reinforcement of the same idea.",
diligently,full,"[""M67"", ""T2""]",M67,Sloth & Diligence,M67_D_administrative_thoroughness,,H0149,"Whatever is decreed by the God of heaven, let it be done in full for the house of the God of heaven, lest his wrath be against the realm of the king and his sons.",616,verse_reading_observations,"H0149's single occurrence (Ezra.7.23) is embedded in a wrath-avoidance clause ('lest his wrath be against the realm') absent from any H0629 occurrence -- where H0629's diligence-formula is consistently framed as positive compliance with a decree (payment, building, judgment, offering), H0149's 'full' compliance is framed negatively, as the condition that averts divine anger, a distinct rhetorical shading not shared by its sister term in this subgroup.",
diligently,full,"[""M67"", ""T2""]",M67,Sloth & Diligence,M67_D_administrative_thoroughness,,H0629,"Moreover, I make a decree regarding what you shall do for these elders of the Jews for the rebuilding of this house of God. The cost is to be paid to these men in full and without delay from the royal revenue, the tribute of the province from Beyond the River.",617,strong_meaning_tree,"Morphologically, both H0149 and H0629 are invariant adverbs (AD) across every occurrence in this subgroup -- there is no stem/voice variation to check for meaning-relevance in either term; both are fixed adverbial intensifiers with no active/passive/causative distinction possible, a genuine no-distinction-found result for the morph-reading requirement.",
diligently,diligence,"[""M67"", ""T2""]",M67,Sloth & Diligence,M67_D_administrative_thoroughness,,H0629,"May the God who has caused his name to dwell there overthrow any king or people who shall put out a hand to alter this, or to destroy this house of God that is in Jerusalem. I Darius make a decree; let it be done with all diligence.”",617,strong_meaning_tree,"Morphologically, both H0149 and H0629 are invariant adverbs (AD) across every occurrence in this subgroup -- there is no stem/voice variation to check for meaning-relevance in either term; both are fixed adverbial intensifiers with no active/passive/causative distinction possible, a genuine no-distinction-found result for the morph-reading requirement.",
diligently,diligence,"[""M67"", ""T2""]",M67,Sloth & Diligence,M67_D_administrative_thoroughness,,H0629,"Then, according to the word sent by Darius the king, Tattenai, the governor of the province Beyond the River, Shethar-bozenai, and their associates did with all diligence what Darius the king had ordered.",617,strong_meaning_tree,"Morphologically, both H0149 and H0629 are invariant adverbs (AD) across every occurrence in this subgroup -- there is no stem/voice variation to check for meaning-relevance in either term; both are fixed adverbial intensifiers with no active/passive/causative distinction possible, a genuine no-distinction-found result for the morph-reading requirement.",
diligently,diligently,"[""M67"", ""T2""]",M67,Sloth & Diligence,M67_D_administrative_thoroughness,,H0629,"Be it known to the king that we went to the province of Judah, to the house of the great God. It is being built with huge stones, and timber is laid in the walls. This work goes on diligently and prospers in their hands.",617,strong_meaning_tree,"Morphologically, both H0149 and H0629 are invariant adverbs (AD) across every occurrence in this subgroup -- there is no stem/voice variation to check for meaning-relevance in either term; both are fixed adverbial intensifiers with no active/passive/causative distinction possible, a genuine no-distinction-found result for the morph-reading requirement.",
diligently,strictly,"[""M67"", ""T2""]",M67,Sloth & Diligence,M67_D_administrative_thoroughness,,H0629,"Whoever will not obey the law of your God and the law of the king, let judgment be strictly executed on him, whether for death or for banishment or for confiscation of his goods or for imprisonment.”",617,strong_meaning_tree,"Morphologically, both H0149 and H0629 are invariant adverbs (AD) across every occurrence in this subgroup -- there is no stem/voice variation to check for meaning-relevance in either term; both are fixed adverbial intensifiers with no active/passive/causative distinction possible, a genuine no-distinction-found result for the morph-reading requirement.",
diligently,diligence,"[""M67"", ""T2""]",M67,Sloth & Diligence,M67_D_administrative_thoroughness,,H0629,"With this money, then, you shall with all diligence buy bulls, rams, and lambs, with their grain offerings and their drink offerings, and you shall offer them on the altar of the house of your God that is in Jerusalem.",617,strong_meaning_tree,"Morphologically, both H0149 and H0629 are invariant adverbs (AD) across every occurrence in this subgroup -- there is no stem/voice variation to check for meaning-relevance in either term; both are fixed adverbial intensifiers with no active/passive/causative distinction possible, a genuine no-distinction-found result for the morph-reading requirement.",
diligently,diligence,"[""M67"", ""T2""]",M67,Sloth & Diligence,M67_D_administrative_thoroughness,,H0629,"“And I, Artaxerxes the king, make a decree to all the treasurers in the province Beyond the River: Whatever Ezra the priest, the scribe of the Law of the God of heaven, requires of you, let it be done with all diligence,",617,strong_meaning_tree,"Morphologically, both H0149 and H0629 are invariant adverbs (AD) across every occurrence in this subgroup -- there is no stem/voice variation to check for meaning-relevance in either term; both are fixed adverbial intensifiers with no active/passive/causative distinction possible, a genuine no-distinction-found result for the morph-reading requirement.",
idle,idle,"[""M67"", ""T2""]",M67,Sloth & Diligence,M67_A_dispositional_idleness,D1.1.1,G0692,"And going out about the third hour he saw others standing idle in the marketplace,",618,,"Matt.20.3/20.6 (G0692): the idle laborers' standing in the marketplace reveals no explicit belief-content of their own, but implicitly shows they perceive themselves as available-but-unengaged, awaiting an employer's initiative -- a perception of dependency on another's summons rather than self-directed judgement. 2Pet.2.3 (G0691): the negated 'is not idle' reveals the writer's belief that divine condemnation, though seemingly delayed, is actively operative -- a judgement about the hidden reliability of judgment despite appearances of inactivity. Eccl.10.18 (H8220): the sinking roof/leaking house reveals the sage's conclusion that indolence inevitably yields visible material ruin -- a judgement of cause and effect linking neglect to decay.","In this verse, what does the characteristic reveal about the person's perception, belief, or judgement -- what do they perceive, believe true, or conclude? Record it, or record none."
idle,idle,"[""M67"", ""T2""]",M67,Sloth & Diligence,M67_A_dispositional_idleness,D1.1.1,G0692,"And about the eleventh hour he went out and found others standing. And he said to them, ‘ Why do you stand here idle all day?’",618,,"Matt.20.3/20.6 (G0692): the idle laborers' standing in the marketplace reveals no explicit belief-content of their own, but implicitly shows they perceive themselves as available-but-unengaged, awaiting an employer's initiative -- a perception of dependency on another's summons rather than self-directed judgement. 2Pet.2.3 (G0691): the negated 'is not idle' reveals the writer's belief that divine condemnation, though seemingly delayed, is actively operative -- a judgement about the hidden reliability of judgment despite appearances of inactivity. Eccl.10.18 (H8220): the sinking roof/leaking house reveals the sage's conclusion that indolence inevitably yields visible material ruin -- a judgement of cause and effect linking neglect to decay.","In this verse, what does the characteristic reveal about the person's perception, belief, or judgement -- what do they perceive, believe true, or conclude? Record it, or record none."
be idle,idle,"[""M67"", ""T2""]",M67,Sloth & Diligence,M67_A_dispositional_idleness,D1.1.1,G0691,"And in their greed they will exploit you with false words. Their condemnation from long ago is not idle, and their destruction is not asleep.",618,,"Matt.20.3/20.6 (G0692): the idle laborers' standing in the marketplace reveals no explicit belief-content of their own, but implicitly shows they perceive themselves as available-but-unengaged, awaiting an employer's initiative -- a perception of dependency on another's summons rather than self-directed judgement. 2Pet.2.3 (G0691): the negated 'is not idle' reveals the writer's belief that divine condemnation, though seemingly delayed, is actively operative -- a judgement about the hidden reliability of judgment despite appearances of inactivity. Eccl.10.18 (H8220): the sinking roof/leaking house reveals the sage's conclusion that indolence inevitably yields visible material ruin -- a judgement of cause and effect linking neglect to decay.","In this verse, what does the characteristic reveal about the person's perception, belief, or judgement -- what do they perceive, believe true, or conclude? Record it, or record none."
idleness,indolence,"[""M67"", ""T2""]",M67,Sloth & Diligence,M67_A_dispositional_idleness,D1.1.1,H8220,"Through sloth the roof sinks in, and through indolence the house leaks.",618,,"Matt.20.3/20.6 (G0692): the idle laborers' standing in the marketplace reveals no explicit belief-content of their own, but implicitly shows they perceive themselves as available-but-unengaged, awaiting an employer's initiative -- a perception of dependency on another's summons rather than self-directed judgement. 2Pet.2.3 (G0691): the negated 'is not idle' reveals the writer's belief that divine condemnation, though seemingly delayed, is actively operative -- a judgement about the hidden reliability of judgment despite appearances of inactivity. Eccl.10.18 (H8220): the sinking roof/leaking house reveals the sage's conclusion that indolence inevitably yields visible material ruin -- a judgement of cause and effect linking neglect to decay.","In this verse, what does the characteristic reveal about the person's perception, belief, or judgement -- what do they perceive, believe true, or conclude? Record it, or record none."
idle,idle,"[""M67"", ""T2""]",M67,Sloth & Diligence,M67_A_dispositional_idleness,D1.1.2,G0692,"And going out about the third hour he saw others standing idle in the marketplace,",619,,The evidence shows both patterns depending on strong: in Matt.20.3/6 the idle state precedes any judgement (the householder later judges/hires based on observed idleness); in 2Pet.2.3 the negated idleness follows from and confirms a prior belief (condemnation was already decreed 'from long ago') while itself grounding the reader's conclusion that judgment is reliable; in Eccl.10.18 the observed idleness (slack hands) precedes the sage's concluding judgement about causation. No single fixed order is consistent across the subgroup.,"Across the verses, does the characteristic consistently precede a judgement or belief, follow one, or both?"
be idle,idle,"[""M67"", ""T2""]",M67,Sloth & Diligence,M67_A_dispositional_idleness,D1.1.2,G0691,"And in their greed they will exploit you with false words. Their condemnation from long ago is not idle, and their destruction is not asleep.",619,,The evidence shows both patterns depending on strong: in Matt.20.3/6 the idle state precedes any judgement (the householder later judges/hires based on observed idleness); in 2Pet.2.3 the negated idleness follows from and confirms a prior belief (condemnation was already decreed 'from long ago') while itself grounding the reader's conclusion that judgment is reliable; in Eccl.10.18 the observed idleness (slack hands) precedes the sage's concluding judgement about causation. No single fixed order is consistent across the subgroup.,"Across the verses, does the characteristic consistently precede a judgement or belief, follow one, or both?"
idleness,indolence,"[""M67"", ""T2""]",M67,Sloth & Diligence,M67_A_dispositional_idleness,D1.1.2,H8220,"Through sloth the roof sinks in, and through indolence the house leaks.",619,,The evidence shows both patterns depending on strong: in Matt.20.3/6 the idle state precedes any judgement (the householder later judges/hires based on observed idleness); in 2Pet.2.3 the negated idleness follows from and confirms a prior belief (condemnation was already decreed 'from long ago') while itself grounding the reader's conclusion that judgment is reliable; in Eccl.10.18 the observed idleness (slack hands) precedes the sage's concluding judgement about causation. No single fixed order is consistent across the subgroup.,"Across the verses, does the characteristic consistently precede a judgement or belief, follow one, or both?"
idle,idle,"[""M67"", ""T2""]",M67,Sloth & Diligence,M67_A_dispositional_idleness,D10.1.2,G0692,"And about the eleventh hour he went out and found others standing. And he said to them, ‘ Why do you stand here idle all day?’",620,,"None. Across the subgroup's evidence there is no orientation toward a future fullness the idle person moves toward; idleness names an arrested, static, or negatively-characterized condition (standing unemployed, indolent hands, non-dormant judgment) rather than a trajectory toward increase or maturity. Where movement toward fullness does appear in the wider cluster (e.g. 2Pet.1.8's ineffective/unfruitful contrasted with increasing virtues), it belongs to G0692 but frames idleness as the thing prevented, not the person's own forward movement.","Across the evidence, is there any orientation toward a future fullness — something the person moves toward, not only what they currently are? Record it, or record none."
be idle,idle,"[""M67"", ""T2""]",M67,Sloth & Diligence,M67_A_dispositional_idleness,D10.1.2,G0691,"And in their greed they will exploit you with false words. Their condemnation from long ago is not idle, and their destruction is not asleep.",620,,"None. Across the subgroup's evidence there is no orientation toward a future fullness the idle person moves toward; idleness names an arrested, static, or negatively-characterized condition (standing unemployed, indolent hands, non-dormant judgment) rather than a trajectory toward increase or maturity. Where movement toward fullness does appear in the wider cluster (e.g. 2Pet.1.8's ineffective/unfruitful contrasted with increasing virtues), it belongs to G0692 but frames idleness as the thing prevented, not the person's own forward movement.","Across the evidence, is there any orientation toward a future fullness — something the person moves toward, not only what they currently are? Record it, or record none."
idleness,indolence,"[""M67"", ""T2""]",M67,Sloth & Diligence,M67_A_dispositional_idleness,D10.1.2,H8220,"Through sloth the roof sinks in, and through indolence the house leaks.",620,,"None. Across the subgroup's evidence there is no orientation toward a future fullness the idle person moves toward; idleness names an arrested, static, or negatively-characterized condition (standing unemployed, indolent hands, non-dormant judgment) rather than a trajectory toward increase or maturity. Where movement toward fullness does appear in the wider cluster (e.g. 2Pet.1.8's ineffective/unfruitful contrasted with increasing virtues), it belongs to G0692 but frames idleness as the thing prevented, not the person's own forward movement.","Across the evidence, is there any orientation toward a future fullness — something the person moves toward, not only what they currently are? Record it, or record none."
idle,idle,"[""M67"", ""T2""]",M67,Sloth & Diligence,M67_A_dispositional_idleness,D10.2.2,G0692,"And going out about the third hour he saw others standing idle in the marketplace,",621,,"The subgroup's evidence does not depict an 'immediate response' to a stimulus in the behavioural sense this question assumes (idleness is itself the state, not a response triggered by an event within the verse). This may be resolvable with adjacent narrative context (e.g. what precedes the laborers' standing idle in Matt.20.3/6) but is not determinable from the subgroup's own occurrences alone.","Across the verses, is that immediate response consistent or varied?"
idleness,indolence,"[""M67"", ""T2""]",M67,Sloth & Diligence,M67_A_dispositional_idleness,D10.3.2,H8220,"Through sloth the roof sinks in, and through indolence the house leaks.",622,,"Cannot be determined from this subgroup's own evidence since no clear 'immediate response' phase is established (see D10.2.2); the sustained effect (e.g. house deterioration in Eccl.10.18, ongoing unemployment in Matt.20.3/6) is depicted but without a contrasted initial response to compare it against within these verses.",How does the sustained effect differ from the immediate response (D10.2)?
idle,idle,"[""M67"", ""T2""]",M67,Sloth & Diligence,M67_A_dispositional_idleness,D10.4.2,G0692,"And going out about the third hour he saw others standing idle in the marketplace,",623,,"Where transformation is depicted, it reads as reversible in the literal cases: idle laborers in Matt.20.3/6 move from idle to hired/working when the householder acts; indolence's effects on the house (Eccl.10.18) are presented as an ongoing/progressive consequence of continued neglect, implying that ceasing the indolence could arrest further decay, though existing damage (sinking roof) is not undone. G0691's application to condemnation (2Pet.2.3) does not depict transformation at all -- it denies a state-change (non-dormancy) rather than tracking movement from one state to another.",Is the transformation reversible or irreversible in the evidence?
idleness,indolence,"[""M67"", ""T2""]",M67,Sloth & Diligence,M67_A_dispositional_idleness,D10.4.2,H8220,"Through sloth the roof sinks in, and through indolence the house leaks.",623,,"Where transformation is depicted, it reads as reversible in the literal cases: idle laborers in Matt.20.3/6 move from idle to hired/working when the householder acts; indolence's effects on the house (Eccl.10.18) are presented as an ongoing/progressive consequence of continued neglect, implying that ceasing the indolence could arrest further decay, though existing damage (sinking roof) is not undone. G0691's application to condemnation (2Pet.2.3) does not depict transformation at all -- it denies a state-change (non-dormancy) rather than tracking movement from one state to another.",Is the transformation reversible or irreversible in the evidence?
idle,idle,"[""M67"", ""T2""]",M67,Sloth & Diligence,M67_A_dispositional_idleness,D10.6.2,G0692,"And going out about the third hour he saw others standing idle in the marketplace,",624,,"Yes, the mechanism differs by context. In G0692 (Matt.20.3/6) the mechanism is circumstantial/economic -- absence of an employer's summons. In 1Tim.5.13/Titus.1.12 (G0692, cluster context) idleness operates via habitual moral choice leading to further vice. In H8220 (Eccl.10.18) the mechanism is physical/instrumental -- slack hands failing to maintain a structure, producing direct material decay. In G0691 (2Pet.2.3) the 'mechanism' is rhetorical/theological -- a personification denying dormancy to underscore the certainty of divine judgment's operation. Four distinct registers (economic, moral, physical, theological-rhetorical) for the same root concept.","Does the mechanism differ across contexts in the evidence; if so, how?"
idleness,indolence,"[""M67"", ""T2""]",M67,Sloth & Diligence,M67_A_dispositional_idleness,D10.6.2,H8220,"Through sloth the roof sinks in, and through indolence the house leaks.",624,,"Yes, the mechanism differs by context. In G0692 (Matt.20.3/6) the mechanism is circumstantial/economic -- absence of an employer's summons. In 1Tim.5.13/Titus.1.12 (G0692, cluster context) idleness operates via habitual moral choice leading to further vice. In H8220 (Eccl.10.18) the mechanism is physical/instrumental -- slack hands failing to maintain a structure, producing direct material decay. In G0691 (2Pet.2.3) the 'mechanism' is rhetorical/theological -- a personification denying dormancy to underscore the certainty of divine judgment's operation. Four distinct registers (economic, moral, physical, theological-rhetorical) for the same root concept.","Does the mechanism differ across contexts in the evidence; if so, how?"
